"A/C Compressor Active","A/C Pressure[psi]","Accelerator Pedal Sensor, Analog[V]","Accelerator Pedal Sensor, PWM[%]","Adaptation Throttle","Air Mass, Correction Factor","Ambient Air Pressure[psi]","Ambient Air Temperature[degree F]","Battery Voltage[V]","Boost Pressure[psi]","Brake Light Switch","Brake Pedal Position (From BCM)[%]","Camshaft Shifting Angle Deviation (Exhaust)[deg]","Camshaft Shifting Angle Deviation (Inlet)[deg]","Camshaft Shifting Angle, Exhaust[deg]","Camshaft Shifting Angle, Inlet[deg]","Condition Automatic Transmission","Cruise -","Cruise +","Cruise Control Resume","Engine Coolant Level Switch","Engine Coolant Temperature[degree C]","Engine Cooling Fan[%]","Evap-Flow[kg/h]","Exhaust Camshaft Adaptation[deg]","Exhaust Camshaft Reset Valve[%]","Fuel Pressure[kPa]","Fuel Pressure, Nominal Value[kPa]","Fuel Pump Relay","Fuel Pump, Duty Cycle[%]","Fuel Temperature[degree C]","Idlespeed, Deviation From Nominal[rpm]","Ignition Angle[deg BTDC]","Injection Time, Bank 1[ms]","Inlet Camshaft Adaptation (6-Cyl)[deg]","Inlet Camshaft Reset Valve[%]","Intake Air Temperature[degree C]","Lambda Control, Bank 1","Leakage Air Through Throttle Blade","Long-Term Fuel Trim Lower Part Load, Bank 1","Long-Term Fuel Trim Upper Part Load, Bank 1","Mass Air Flow[kg/h]","Misfire Counter","Misfire Counter 1 (5 Cyl)","Misfire Counter 2 (5 Cyl)","Misfire Counter 3 (5 Cyl)","Misfire Counter 4 (5 Cyl)","Misfire Counter 5 (5 Cyl)","Nominal Camshaft Shifting Angle, Exhaust[deg]","Nominal Camshaft Shifting Angle, Inlet[deg]","Nominal Throttle Angle[%]","Oil Level[%]","Oil Pressure Switch","Oxygen Front Sensor, Bank 1","Oxygen Rear Sensor, Bank 1[V]","Purge Valve, Dutycycle[%]","Short-Term Fuel Trim Idle, Bank 1[%]","Short-Term Fuel Trim, Bank 1","Throttle Angle[%]","Throttle Position Sensor, Potentiometer 1[V]","Throttle Position Sensor, Potentiometer 1[%]","Throttle Position Sensor, Potentiometer 2[V]","Throttle Position Sensor, Potentiometer 2[%]","Turbo Control Valve Dutycycle[%]","Vehicle Speed[km/h]"
"Off","86.89","1.07","21.73","OK","1.00","9.7","65.75","14.08","12.3","Off","0","-0.61","1.16","0.86","12.02","On","Off","Off","Off","Off","191.3","7.84","0.37","1.20","44.31","59.84","60","On","46.96","109.4","-1280","45.00","2.41","-1.74","7.84","76.55","C/L","0.70","1.05","1.00","61.50","0","0","2","1","1","2","1","0","9.78","79.68","Off","0.99","0.57","76.16","2.58","0.91","13.33","1.07","12.94","3.93","13.33","0","77.671"
"Off","86.89","1.15","23.22","OK","0.99","9.7","65.75","13.94","12.6","Off","0","0.30","0.09","0.61","0.28","On","Off","Off","Off","Off","191.3","7.84","2.97","1.20","42.75","59.272","60","On","47.83","109.4","-1280","38.25","5.39","-1.74","45.10","73.85","C/L","0.70","1.05","1.00","93.70","0","0","2","1","1","2","0","0","13.75","79.68","Off","1.01","0.72","99.60","2.58","0.98","14.90","1.15","16.08","3.82","16.08","0","77.671"
"On","111.166","1.03","20.76","OK","0.99","9.7","65.75","14.15","11.3","Off","0","0.31","-0.02","0.30","2.02","On","Off","Off","Off","Off","191.3","7.84","3.07","1.20","43.53","60.111","60","On","46.44","109.4","-1280","43.50","3.29","-1.74","7.84","76.55","C/L","0.70","1.05","1.00","92.10","0","0","2","1","1","2","0","0","13.03","79.68","Off","0.96","0.27","99.60","2.58","1.02","12.55","1.05","12.55","3.96","12.16","0","75.807"
"Off","86.89","0.92","18.54","OK","0.99","9.7","65.75","14.08","10.8","Off","0","0.28","-0.15","0.41","2.60","On","Off","Off","Off","Off","191.3","7.84","2.26","1.20","7.84","59.709","60","On","46.91","109.4","-1280","43.50","2.83","-1.74","7.84","77.9","C/L","0.70","1.05","1.00","65.50","0","0","2","1","1","2","0","0","14.07","79.68","Off","1.02","0.11","99.60","2.58","1.02","13.73","1.1","13.73","3.9","13.73","0","75.807"
"Off","84.867","1.03","21.27","OK","0.99","9.7","65.75","14.01","11.5","Off","0","0.23","-0.04","0.36","6.47","On","Off","Off","Off","Off","191.3","7.84","1.63","1.20","7.84","59.448","60","On","47.61","109.4","-1280","35.25","6.44","-1.74","46.27","75.2","C/L","0.70","1.05","1.00","140.20","0","0","2","1","1","2","0","9.50","19.48","79.68","Off","1.01","0.68","0","2.58","1.03","19.22","1.24","16.08","3.82","15.69","0","78.914"
"Off","84.867","1.02","20.54","OK","0.99","9.7","65.75","14.08","11.4","Off","0","0.53","-0.54","0.31","7.72","On","Off","Off","Off","Off","191.3","7.84","0","1.20","7.84","59.871","60","On","48.11","109.4","-1280","39.00","5.15","-1.74","47.06","77.9","C/L","0.70","1.05","1.00","105.10","0","0","2","1","1","2","0","0","14.56","79.68","Off","0.98","0.37","0","2.58","1.00","12.55","1.06","12.55","3.94","12.94","0","78.914"
"Off","88.912","0.89","17.86","OK","0.99","9.7","65.75","14.15","10.6","Off","0","0.64","0.34","0.97","0.30","On","Off","Off","Off","Off","191.3","7.84","0","1.20","43.14","59.84","60","On","46.99","109.4","-1280","42.00","3.77","-1.74","7.84","79.25","C/L","0.70","1.05","1.00","84.60","0","0","2","1","1","2","0","0","13.54","79.68","Off","1.01","0.61","0","2.58","0.99","16.08","1.19","16.08","3.82","15.69","0","76.429"
"Off","86.89","1.07","21.51","OK","0.99","9.7","65.75","14.22","12.1","Off","0","-0.08","0.02","0.19","11.25","On","Off","Off","Off","Off","191.3","7.84","0","1.20","7.84","60.132","60","On","47.90","109.4","-1280","36.75","5.75","-1.74","47.84","76.55","C/L","0.70","1.05","1.00","131.80","0","0","2","1","1","2","0","10.50","18.64","79.68","Off","1.01","0.67","0","2.58","1.03","18.43","1.27","18.43","3.75","16.86","0","78.914"
"Off","86.89","1.04","20.95","OK","0.99","9.7","65.75","14.15","11.3","Off","0","0.55","0.98","0.60","1.49","On","Off","Off","Off","Off","191.3","7.84","0","1.20","7.84","60.188","60","On","47.90","109.4","-1280","18.75","5.48","-1.74","42.75","73.85","C/L","0.70","1.05","1.00","103.30","0","0","2","1","1","2","0","0","14.70","79.68","Off","1.02","0.63","0","2.58","0.99","18.43","1.29","18.82","3.72","18.43","3.12","78.293"
"On","117.236","1.09","22.02","OK","0.99","9.7","65.75","14.29","11.9","Off","0","0.28","0.42","0.66","3.86","On","Off","Off","Off","Off","192.65","7.84","0","1.20","7.84","60.198","60","On","47.97","111.2","-1280","37.50","5.91","-1.74","47.84","79.25","C/L","0.70","1.05","1.00","134.10","0","0","2","1","1","2","0","9","18.58","79.68","Off","1.01","0.38","0","2.58","1.02","18.43","1.31","20.39","3.61","24.71","0","80.778"
"Off","86.89","1.23","24.71","OK","0.99","9.7","65.75","14.22","12","Off","0","0.72","0.21","0.67","8.35","On","Off","Off","Off","Off","192.65","7.84","0","1.20","43.53","60.057","60","On","49.57","111.2","-1280","36.00","6.16","-1.74","45.49","77.9","C/L","0.70","1.05","1.00","126.80","0","0","2","1","1","2","0","10","20.51","79.68","Off","0.99","0.2","4.30","2.58","1.03","19.22","1.2","16.08","3.81","14.90","0","83.885"
"Off","86.89","0.93","18.44","OK","1.00","9.7","65.75","13.94","10.8","Off","0","0.59","0.30","0.74","0.19","On","Off","Off","Off","Off","192.65","7.84","0.72","1.20","43.53","60.6","60","On","46.53","111.2","-1280","45.00","1.94","-1.74","7.84","75.2","C/L","0.70","1.05","1.00","80.00","0","0","2","1","1","2","0","0","10.99","79.68","Off","0.98","0.71","99.60","2.58","0.96","12.16","1.04","12.16","3.91","13.73","5.85","81.4"
"Off","86.89","1.01","20.58","OK","0.99","9.7","65.75","14.15","11.8","Off","0","0.59","-0.07","0.53","5.22","On","Off","Off","Off","Off","192.65","7.84","2.74","1.20","42.35","60.1","60","On","47.08","111.2","-1280","41.25","4.31","-1.74","49.02","75.2","C/L","0.70","1.05","1.00","131.40","0","0","2","1","1","2","0","2.50","16.09","79.68","Off","0.99","0.74","99.60","2.58","0.98","14.12","1.12","14.12","3.88","14.51","0","83.885"
"Off","90.936","0.96","19.37","OK","0.99","9.7","65.75","14.08","10.9","Off","0","0.52","0.28","0.69","0.28","On","Off","Off","Off","Off","191.3","7.84","3.05","1.20","42.75","59.958","60","On","47.56","111.2","-1280","40.50","4.79","-1.74","47.84","77.9","C/L","0.70","1.05","1.00","118.10","0","0","2","1","1","2","0","1","15.68","79.68","Off","0.99","0.51","99.60","2.58","0.97","12.16","1.05","12.16","3.95","12.55","0","83.885"
"Off","86.89","0.88","17.08","OK","0.99","9.7","65.75","14.15","10.5","Off","0","0.46","0.33","0.85","0.33","On","Off","Off","Off","Off","191.3","7.84","2.72","1.20","45.10","60.513","60","On","46.18","111.2","-1280","45.00","2.01","-1.74","7.84","73.85","C/L","0.70","1.05","1.00","45.10","0","0","2","1","1","2","0","0","13.46","79.68","Off","1.04","0.11","99.60","2.58","1.00","12.55","1.05","12.55","3.91","14.90","0","79.536"
"Off","86.89","0.96","19.76","OK","0.98","9.7","65.75","14.01","11.2","Off","0","0.54","0.22","0.82","0.22","On","Off","Off","Off","Off","191.3","7.84","2.33","1.20","7.84","60.285","60","On","49.01","111.2","-1280","33.00","8.39","-1.74","47.06","73.85","C/L","0.70","1.05","1.00","163.40","0","0","2","1","1","2","0","10.50","18.82","79.68","Off","1.02","0.14","99.60","2.58","1.05","23.92","1.46","23.14","3.56","23.14","0","82.021"
"On","117.236","1.2","24.10","OK","0.99","9.7","65.75","14.01","11.8","Off","0","0.52","-0.10","0.55","5.64","On","Off","Off","Off","Off","191.3","7.84","3.11","1.20","42.35","60.285","60","On","46.65","111.2","-1280","44.25","2.87","-1.74","7.84","79.25","C/L","0.70","1.05","1.00","87.40","0","0","2","1","1","2","0","0","12.65","79.68","Off","0.97","0.19","99.60","2.58","1.03","11.37","1.01","11.76","3.98","11.76","0","80.778"
"Off","86.89","0.85","16.71","OK","0.99","9.7","65.75","14.15","10.4","Off","0","0.46","0.31","0.83","0.27","On","Off","Off","Off","Off","191.3","7.84","3.00","1.20","42.75","59.73","60","On","47.19","111.2","-1280","40.50","5.59","-1.74","47.84","76.55","C/L","0.70","1.05","1.00","135.50","0","0","2","1","1","2","0","6.50","15.31","79.68","Off","0.98","0.54","0","2.58","1.00","13.33","1.08","13.33","3.92","13.33","0","79.536"
"Off","86.89","0.92","18.46","OK","0.98","9.7","65.75","14.01","10.7","Off","0","0.73","0.28","0.88","0.22","On","Off","Off","Off","Off","191.3","7.84","0","1.20","41.96","60.188","60","On","46.72","111.2","-1280","42.75","3.30","-1.74","7.84","73.85","C/L","0.70","1.05","1.00","110.60","0","0","2","1","1","2","0","5.50","15.13","79.68","Off","0.98","0.18","0","2.58","1.02","13.73","1.1","15.69","3.89","13.73","0","78.914"
"On","101.05","0.98","19.68","OK","0.98","9.75","65.75","14.22","11.4","Off","0","0.54","0.25","0.50","1.20","On","Off","Off","Off","Off","191.3","7.84","0","1.20","42.35","60.231","60","On","46.55","111.2","-1280","42.00","3.78","-1.74","7.84","76.55","C/L","0.70","1.05","1.00","70.50","0","0","2","1","1","2","0","0","15.90","79.68","Off","1.00","0.56","0","2.58","1.00","16.47","1.19","16.08","3.8","16.47","0","78.293"
"Off","88.912","1.05","21.40","OK","0.99","9.75","65.75","14.08","11.8","Off","0","0.12","0.75","0.35","5.20","On","Off","Off","Off","Off","191.3","7.84","0","1.20","42.35","59.73","60","On","46.97","111.2","-1280","42.00","3.62","-1.74","7.84","77.9","C/L","0.70","1.05","1.00","79.10","0","0","2","1","1","2","0","0","13.49","79.68","Off","0.98","0.14","0","2.58","0.98","11.76","1.11","16.47","3.78","16.86","12.48","76.429"
"Off","86.89","1.09","22.02","OK","0.99","9.75","65.75","14.29","11.3","Off","0","0.29","0.09","0.66","0.11","On","Off","Off","Off","Off","191.3","7.84","0","1.20","7.84","59.492","60","On","48.33","111.2","-1280","36.00","5.44","-1.74","43.92","75.2","C/L","0.70","1.05","1.00","146.40","0","0","2","1","1","2","0","11","18.27","79.68","Off","0.98","0.19","0","2.58","1.05","18.04","1.26","18.04","3.74","16.47","0","78.293"
"Off","86.89","1.06","21.44","OK","0.99","9.75","65.75","14.15","11.4","Off","0","0.39","0.85","0.45","1.97","On","Off","Off","Off","Off","191.3","7.84","0","1.20","7.84","59.85","60","On","47.94","111.2","-1280","38.25","5.09","-1.74","45.10","73.85","C/L","0.70","1.05","1.00","110.50","0","0","2","1","1","2","0","0.50","14.83","79.68","Off","0.99","0.68","0","2.58","0.99","11.76","1.06","12.94","3.93","13.33","0","77.671"
"Off","101.05","1","20.49","OK","0.99","9.7","65.75","14.15","11.3","Off","0","0.25","-0.23","0.25","5.89","On","Off","Off","Off","Off","192.65","7.84","0","1.20","42.75","59.84","60","On","46.93","111.2","-1280","39.75","4.93","-1.74","49.41","79.25","C/L","0.70","1.05","1.00","121.20","0","0","2","1","1","2","0","2.50","14.35","79.68","Off","1.01","0.64","0","2.58","1.00","12.94","1.05","12.16","3.96","12.55","0","76.429"
"Off","84.867","0.9","17.88","OK","0.99","9.7","65.75","14.15","10.5","Off","0","0.38","0.22","0.61","0.19","On","Off","Off","Off","Off","191.3","7.84","0.10","1.20","7.84","59.469","60","On","48.20","111.2","-1280","34.50","6.75","-1.74","33.33","75.2","C/L","0.70","1.05","1.00","124.40","0","0","2","1","1","2","0","0","14.33","79.68","Off","1.01","0.66","41.79","2.58","0.98","14.12","1.11","14.12","3.89","14.12","0","76.429"
"Off","86.89","0.96","19.22","OK","0.99","9.7","65.75","14.08","10.9","Off","0","0.35","0.12","0.44","0.16","On","Off","Off","Off","Off","191.3","7.84","2.31","1.20","7.84","59.817","60","On","47.55","111.2","-1280","37.50","5.51","-1.74","47.06","73.85","C/L","0.70","1.05","1.00","116.60","0","0","2","1","1","2","0","2.50","15.12","79.68","Off","1.00","0.67","99.60","2.58","1.00","16.47","1.14","16.08","3.86","14.90","0","77.671"
"On","99.028","0.94","18.78","OK","0.99","9.7","65.75","14.15","11.2","Off","0","0.11","-0.91","0.06","11.49","On","Off","Off","Off","Off","191.3","7.84","0.23","1.20","7.84","60.024","60","On","48.14","111.2","-1280","38.25","5.26","-1.74","45.49","77.9","C/L","0.70","1.05","1.00","107.40","0","0","2","1","1","2","0","1.50","13.99","79.68","Off","0.98","0.37","99.60","2.58","1.01","12.55","1.04","12.16","3.97","11.76","0","78.914"
"Off","86.89","0.95","19.29","OK","0.99","9.75","65.75","14.08","10.9","Off","0","0.67","-0.81","0.60","4.06","On","Off","Off","Off","Off","191.3","7.84","1.84","1.20","7.84","60.198","60","On","48.47","111.2","-1280","36.75","6.04","-1.74","45.49","77.9","C/L","0.70","1.05","1.00","118.80","0","0","2","1","1","2","0","0","14.43","79.68","Off","1.01","0.51","99.60","2.58","0.99","16.08","1.19","16.08","3.81","16.08","0","79.536"
"Off","86.89","1.05","21.18","OK","0.99","9.75","65.75","14.15","11.6","Off","0","0.55","2.47","0.60","0.20","On","Off","Off","Off","Off","191.3","7.84","2.86","1.20","41.96","60.274","60","On","48.21","111.2","-1280","36.00","6.44","-1.74","48.24","75.2","C/L","0.70","1.05","1.00","142.30","0","0","2","1","1","2","0","3","14.90","79.68","Off","1.01","0.76","99.60","2.58","0.96","15.29","1.16","15.29","3.83","16.47","0","81.4"
"Off","84.867","1.11","22.27","OK","0.99","9.75","65.75","14.08","11.5","Off","0","0.61","-0.17","0.75","2.99","On","Off","Off","Off","Off","191.3","7.84","2.18","1.20","7.84","59.752","60","On","48.33","111.2","-1280","38.25","5.77","-1.74","48.63","75.2","C/L","0.70","1.05","1.00","157.10","0","0","2","1","1","2","0","8","17.34","79.68","Off","0.99","0.59","99.60","2.58","0.98","17.65","1.23","14.12","3.81","16.08","0","82.642"
"Off","101.05","1.04","20.97","OK","0.99","9.75","65.75","14.08","11.5","Off","0","0.64","-0.14","0.60","3.58","On","Off","Off","Off","Off","191.3","7.84","2.56","1.20","42.75","60.198","60","On","47.62","111.2","-1280","41.25","4.20","-1.74","7.84","79.25","C/L","0.70","1.05","1.00","86.00","0","0","2","1","1","2","0","0","15.62","79.68","Off","1.01","0.18","36.72","2.58","1.01","16.86","1.23","17.25","3.79","17.65","0","82.021"
"Off","86.89","1.13","22.97","OK","0.99","9.75","65.75","14.01","12.2","Off","0","0.53","-0.13","0.71","10.19","On","Off","Off","Off","Off","192.65","7.84","0","1.20","7.84","59.654","60","On","47.72","111.2","-1280","40.50","4.73","-1.74","46.27","76.55","C/L","0.70","1.05","1.00","111.80","0","0","2","1","1","2","0","2.50","18.59","79.68","Off","1.00","0.38","0","2.58","1.00","18.04","1.25","17.65","3.76","18.04","0","82.642"
"Off","86.89","1.07","21.56","OK","0.99","9.75","65.75","13.94","11.4","Off","0","0.72","0.64","0.63","1.49","On","Off","Off","Off","Off","192.65","7.84","0","1.20","41.57","59.871","60","On","47.64","111.2","-1280","40.50","4.69","-1.74","46.27","75.2","C/L","0.70","1.05","1.00","115.90","0","0","2","1","1","2","0","2","16.02","79.68","Off","0.98","0.64","0","2.58","1.00","14.90","1.14","14.90","3.87","14.90","0","81.4"
"On","86.89","0.97","19.50","OK","0.99","9.75","65.75","14.29","11.4","Off","0","0.64","-0.06","0.72","3.94","On","Off","Off","Off","Off","192.65","7.84","0","1.20","7.84","60.144","60","On","47.46","111.2","-1280","40.50","4.58","-1.74","7.84","76.55","C/L","0.70","1.05","1.00","88.60","0","0","2","1","1","2","0","0","12.97","79.68","Off","1.00","0.5","0","2.58","0.96","12.55","1.06","12.55","3.94","12.55","0","78.914"
"Off","88.912","0.89","17.86","OK","0.99","9.75","65.75","14.22","10.5","Off","0","0.47","-1.15","0.53","6.82","On","Off","Off","Off","Off","192.65","7.84","0","1.20","7.84","59.676","60","On","47.83","111.2","-1280","39.00","5.03","-1.74","46.27","77.9","C/L","0.70","1.05","1.00","109.50","0","0","2","1","1","2","0","1","15.17","79.68","Off","1.01","0.35","0","2.58","1.00","15.29","1.16","15.29","3.85","15.29","0","78.914"
"Off","86.89","1.01","20.44","OK","0.99","9.7","65.75","14.15","11.3","Off","0","0.58","0.03","0.50","4.61","On","Off","Off","Off","Off","191.3","7.84","0","1.20","7.84","60.024","60","On","47.84","111.2","-1280","38.25","5.35","-1.74","47.84","75.2","C/L","0.70","1.05","1.00","121.10","0","0","2","1","1","2","0","11","18.53","79.68","Off","1.01","0.48","0","2.58","1.04","16.86","1.19","15.29","3.85","15.29","0","78.914"
"Off","86.89","0.98","19.49","OK","1.00","9.75","65.75","14.29","11","Off","0","0.73","-1.82","0.35","9.66","On","Off","Off","Off","Off","191.3","7.84","0","1.20","7.84","60.014","60","On","48.55","111.2","-1280","36.00","6.13","-1.74","46.67","73.85","C/L","0.70","1.05","1.00","151.20","0","0","2","1","1","2","0","11","18.50","79.68","Off","0.99","0.78","0","2.58","0.97","16.86","1.22","16.86","3.79","16.47","0","79.536"
"On","115.212","0.99","19.90","OK","1.00","9.7","65.75","14.15","11.3","Off","0","0.68","0.27","0.93","0.24","On","Off","Off","Off","Off","191.3","7.84","0.04","1.20","7.84","60.122","60","On","48.10","111.2","-1280","37.50","5.55","-1.74","44.71","79.25","C/L","0.70","1.05","1.00","116.80","0","0","2","1","1","2","0","4.50","16.92","79.68","Off","1.01","0.27","26.56","2.58","1.04","16.08","1.16","15.29","3.86","14.90","0","80.778"
"Off","84.867","1.02","20.69","OK","1.00","9.7","65.75","14.15","11.5","Off","0","0.70","-0.14","0.58","6.80","On","Off","Off","Off","Off","192.65","7.84","1.68","1.20","7.84","60.132","60","On","47.49","111.2","-1280","39.75","4.99","-1.74","47.84","76.55","C/L","0.70","1.05","1.00","116.20","0","0","2","1","1","2","0","0.50","14.32","79.68","Off","1.01","0.49","99.60","2.58","0.98","14.51","1.14","15.29","3.86","14.90","0","80.778"
"Off","84.867","0.99","19.73","OK","1.00","9.75","65.75","14.08","11.1","Off","0","0.99","0.25","1","0.14","On","Off","Off","Off","Off","192.65","7.84","2.80","1.20","42.35","59.883","60","On","47.45","111.2","-1280","36.00","6.26","-1.74","49.41","75.2","C/L","0.70","1.05","1.00","117.60","0","0","2","1","1","2","0","0","14.13","79.68","Off","1.00","0.79","99.60","2.58","0.97","14.90","1.14","14.51","3.88","14.51","0","79.536"
"Off","86.89","0.99","19.85","OK","1.00","9.75","65.75","14.22","11.1","Off","0","0.61","0.29","0.71","5.35","On","Off","Off","Off","Off","192.65","7.84","2.14","1.20","7.84","59.871","60","On","47.51","111.2","-1280","39.75","3.73","-1.74","7.84","75.2","C/L","0.70","1.05","1.00","128.50","0","0","2","1","1","2","0","6","14.12","79.68","Off","0.98","0.58","99.60","2.58","1.02","13.73","1.09","13.33","3.93","12.94","0","78.293"
"Off","90.936","0.85","17.06","OK","1.00","9.75","65.75","14.15","10.5","Off","0","0.49","0.27","1.06","0.14","On","Off","Off","Off","Off","191.3","7.84","2.82","1.20","43.53","59.817","60","On","47.15","111.2","-1280","40.50","4.47","-1.74","7.84","77.9","C/L","0.70","1.05","1.00","79.50","0","0","2","1","1","2","0","0","11.42","79.68","Off","1.00","0.7","99.60","2.58","1.00","13.73","1.16","16.08","3.82","15.69","11.31","75.807"
"Off","86.89","1.02","20.49","OK","0.99","9.75","65.75","14.22","11.2","Off","0","0.39","2.06","0.58","0.09","On","Off","Off","Off","Off","191.3","7.84","2.80","1.20","43.14","59.622","60","On","46.77","111.2","-1280","41.25","4.02","-1.74","7.84","75.2","C/L","0.70","1.05","1.00","103.10","0","0","2","1","1","2","0","0","14.31","79.68","Off","1.00","0.73","99.60","2.58","0.98","13.73","1.11","14.12","3.89","14.12","0","76.429"
"Off","84.867","0.97","19.35","OK","0.99","9.75","65.75","14.08","10.9","Off","0","0.33","-0.31","0.24","4.97","On","Off","Off","Off","Off","191.3","7.84","2.12","1.20","7.84","59.991","60","On","48.27","111.2","-1280","39.75","4.54","-1.74","7.84","73.85","C/L","0.70","1.05","1.00","78.40","0","0","2","1","1","2","0.50","0","10.80","79.68","Off","0.98","0.57","48.82","2.58","1.01","13.33","1.06","12.16","4","7.45","0","75.186"
"On","105.098","0.41","8.03","OK","0.99","9.75","65.75","14.08","10","Off","0","0.44","0.22","0.80","0.22","On","Off","Off","Off","Off","191.3","7.84","0","1.20","43.92","60.318","60","On","46.82","111.2","-1280","44.25","2.67","-1.74","7.84","76.55","C/L","0.70","1.05","1.00","27.80","0","0","2","1","1","2","0","0","3.50","79.68","Off","11.36","0","0","2.58","1.00","3.14","0.7","3.14","4.3","3.14","0","67.108"
"Off","84.867","0.41","8.01","OK","0.99","9.75","65.75","14.15","9.9","Off","0","1.01","0.48","1.03","0.45","On","Off","Off","Off","Off","189.95","7.84","0","1.20","7.84","64.047","60","On","10.00","111.2","-1280","-1.50","0.78","-1.74","7.84","76.55","O/L","0.80","1.05","1.00","18.10","0","0","2","1","1","2","0","0","2.89","79.68","Off","15.90","0","0","2.58","1.00","2.75","0.68","2.75","4.32","2.75","0","57.166"
"Off","84.867","0.41","8.01","OK","0.99","9.75","65.75","14.08","9.9","On","21.18","1.01","0.50","1.03","0.45","On","Off","Off","Off","Off","188.6","7.84","0","1.20","7.84","64.395","60","On","10.00","111.2","-880","-6.75","0.80","-1.74","7.84","73.85","O/L","0.90","1.05","1.00","14","0","0","2","1","1","2","0.50","0","2.24","79.68","Off","14.76","0","0","2.58","1.00","1.96","0.66","1.96","4.34","1.96","0","43.496"
"Off","82.844","0.41","8.01","OK","0.99","9.75","65.75","14.15","9.8","On","24.71","0.12","0.50","3.60","0.42","On","Off","Off","Off","Off","187.25","7.84","0","1.20","45.49","60.318","60","On","46.11","111.2","-300","4.50","2.35","-1.74","7.84","72.5","O/L","0.50","1.05","1.00","16.10","0","0","2","1","1","2","8","0","2.69","79.68","Off","0.97","0.67","3.52","2.58","0.97","2.35","0.68","2.35","4.32","2.35","0","21.748"
"On","115.212","0.41","8.01","OK","0.99","9.75","65.75","14.29","9.7","Off","0","-0.26","0.67","8.53","0.83","On","Off","Off","Off","Off","185.9","7.84","0.01","1.20","7.84","57.904","60","On","49.22","109.4","-1280","27.00","9.94","-1.74","43.53","76.55","C/L","0.60","1.05","1.00","169.00","0","0","2","1","1","2","0","9.50","21.14","79.68","Off","1.01","0.13","48.04","2.58","1.06","21.57","1.39","21.57","3.61","21.57","3.12","32.933"
"Off","88.912","1.2","24.25","OK","0.99","9.75","65.75","14.15","12.4","Off","0","0.56","-1.32","0.03","14.60","On","Off","Off","Off","Off","188.6","7.84","0.23","1.20","7.84","59.84","60","On","47.85","109.4","-1280","36.75","5.27","-1.74","47.45","81.95","C/L","0.60","1.05","1.00","82.20","0","0","2","1","1","2","1","0","8.24","79.68","Off","1.03","0.64","45.31","2.58","0.97","6.67","0.82","6.27","4.18","6.67","0","44.739"
"Off","84.867","0.73","14.88","OK","0.98","9.75","65.75","14.22","9.9","Off","0","-0.13","0.50","2.45","0.41","On","Off","Off","Off","Off","191.3","7.84","0","1.20","7.84","60.807","60","On","10.00","111.2","-1190","-2.25","2.38","-1.74","7.84","76.55","O/L","0.60","1.05","1.00","32.90","0","0","2","1","1","2","0","0","3.00","79.68","Off","3.73","0.11","0","2.58","1.00","6.27","0.82","6.27","4.17","6.27","0","44.117"
"On","117.236","0.64","12.67","OK","0.98","9.75","65.75","14.29","9.8","Off","0","0.11","0.41","6.25","0.36","On","Off","Off","Off","Off","192.65","7.84","0.15","1.20","43.53","59.686","60","On","46.20","111.2","-1260","39.00","3.29","-1.74","7.84","77.9","C/L","0.60","1.05","1.00","69.40","0","0","2","1","1","2","0","10","16.64","79.68","Off","1.01","0.69","99.60","2.58","1.04","15.29","1.16","14.90","3.86","12.55","0","49.71"
"Off","84.867","0.95","19.20","OK","0.98","9.75","65.75","14.08","11","Off","0","0.53","-0.52","0.55","6.22","On","Off","Off","Off","Off","189.95","7.84","0.21","1.20","42.35","59.316","60","On","47.40","111.2","-1000","30.00","7.33","-1.74","47.06","77.9","C/L","0.60","1.05","1.00","100.50","0","0","2","1","1","2","0","0","8.59","79.68","Off","1.02","0.73","76.16","2.58","0.96","7.06","0.84","7.06","4.16","7.06","0","53.438"
"Off","82.844","0.82","18.95","OK","0.98","9.75","65.75","14.15","10.5","Off","0","0.55","-0.05","0.53","6.17","On","Off","Off","Off","Off","189.95","7.84","0.87","1.20","45.49","60.274","60","On","46.42","111.2","-1030","36.75","4.01","-1.74","7.84","75.2","C/L","0.60","1.05","1.00","93.00","0","0","2","1","1","2","0","8","14.34","79.68","Off","0.99","0.16","0","2.58","1.03","17.25","1.21","16.47","3.71","21.96","0","56.545"
"On","88.912","1.02","19.66","OK","0.98","9.75","65.75","14.15","11.4","Off","0","0.33","-0.35","0.36","14.44","On","Off","Off","Off","Off","191.3","7.84","0","1.20","7.84","60.219","60","On","46.81","111.2","-1180","33.75","5.48","-1.74","47.06","76.55","C/L","0.60","1.05","1.00","79.20","0","0","2","1","1","2","1","0","10.07","79.68","Off","0.99","0.66","0","2.58","0.97","8.24","0.89","8.24","4.11","8.24","0","57.166"
"Off","88.912","0.84","17.00","OK","0.98","9.75","65.75","14.22","10.6","Off","0","0.45","-0.06","0.38","2.74","On","Off","Off","Off","Off","192.65","7.84","0","1.20","43.92","60.252","60","On","46.66","111.2","-1180","34.50","5.06","-1.74","47.06","79.25","C/L","0.60","1.05","1.00","84.60","0","0","2","1","1","2","0","2.50","12.81","79.68","Off","1.01","0.64","0","2.58","0.96","10.20","0.97","10.20","4.03","10.20","0","59.03"
