Num,1. # Codes(Include History) (ACIS VSV),2. +BM Voltage (ACT VSV),3. 2nd Air Monitor (Actuator Power Supply),4. 2nd Air Monitor (AF Lambda B1S1),5. 2nd Air Monitor CMPL (AF Lambda B2S1),6. 2nd Air Monitor ENA (AFS Current B1S1),7. 4WD Switch (AFS Current B2S1),8. A/C Monitor (AFS Voltage B1S1),9. A/C Monitor (AFS Voltage B2S1),10. A/C Monitor CMPL (All Cylinders Misfire Count),11. A/C Monitor ENA (Atmosphere Pressure),12. A/C Signal (Av Engine Speed of All Cyl),13. A/F Heater Duty B1S1 (Battery Voltage),14. A/F Heater Duty B2S1 (Calculate Load),15. A/T Oil Temperature 1 (Cancel Switch),16. A/T Oil Temperature 2 (Cat OT MF F/C Cylinder#1),17. Accel Fully Close Learn #1 (Cat OT MF F/C Cylinder#2),18. Accel Fully Close Learn #2 (Cat OT MF F/C Cylinder#3),19. Accel Sens. No.1 Volt % (Cat OT MF F/C Cylinder#4),20. Accel Sens. No.2 Volt % (Cat OT MF F/C Cylinder#5),21. Accel Sensor Out No.1 (Cat OT MF F/C Cylinder#6),22. Accel Sensor Out No.2 (Cat OT MF F/C History),23. Accelerator Idle Position (Catalyst Monitor),24. Accelerator Position (Catalyst Monitor)
812,OFF,ON,ON,0.998,1.002,-0.023,-0.031,3.254,3.235,0,97,51199.219,13.984,27.451,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
813,Incmpl,Enable,Avail,530.700,326.200,530.700,326.200,ON,Avail,Compl,Enable,60,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
814,Incmpl,Enable,OFF,OFF,312,1168.750,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
815,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16.500,56,ON,13.750,15,0.131,2786,14,21
816,-3,OFF,0,0,7.920,OFF,0,0,49,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.981,0.967,0.270,0.585,86.891
817,82.027,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,3.125
818,ON,OFF,1150,0,OFF,OFF,OFF,ON,Gasoline,0.982,OFF,OFF,0.684,ON,0.938,17.255,14,0,0.859,0.859,2.461,0.859,0.918,2.031
819,49.412,0,17.255,6,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,17.255,0,Not Avl,0,0,0,0,ON,ON,0,0,0
820,0,14.219,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,21.250,20,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
821,OFF,ON,ON,0.998,1.002,-0.023,-0.031,3.254,3.235,0,97,51199.219,13.984,27.451,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
822,Incmpl,Enable,Avail,530.700,326.200,530.700,326.200,ON,Avail,Compl,Enable,60,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
823,Incmpl,Enable,OFF,OFF,312,1168.750,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
824,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16.500,56,ON,13.750,15,0.131,2786,14,21
825,-3,OFF,0,0,7.920,OFF,0,0,49,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.981,0.967,0.270,0.585,86.891
826,82.027,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,3.125
827,ON,OFF,1150,0,OFF,OFF,OFF,ON,Gasoline,0.982,OFF,OFF,0.684,ON,0.938,17.255,14,0,0.859,0.859,2.461,0.859,0.918,2.031
828,49.412,0,17.255,6,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,17.255,0,Not Avl,0,0,0,0,ON,ON,0,0,0
829,0,14.219,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,21.250,20,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
830,OFF,ON,ON,0.998,1.002,-0.023,-0.031,3.254,3.235,0,97,51199.219,13.984,27.451,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
831,Incmpl,Enable,Avail,530.700,326.200,530.700,326.200,ON,Avail,Compl,Enable,60,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
832,Incmpl,Enable,OFF,OFF,312,1168.750,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
833,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16.500,56,ON,13.750,15,0.131,2786,14,21
834,-3,OFF,0,0,7.920,OFF,0,0,49,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.981,0.967,0.270,0.585,86.891
835,82.027,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,3.125
836,ON,OFF,1150,0,OFF,OFF,OFF,ON,Gasoline,0.982,OFF,OFF,0.684,ON,0.938,17.255,14,0,0.859,0.859,2.461,0.859,0.918,2.031
837,49.412,0,17.255,6,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,17.255,0,Not Avl,0,0,0,0,ON,ON,0,0,0
838,0,14.219,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,21.250,20,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
839,OFF,ON,ON,0.998,1.002,-0.023,-0.031,3.254,3.235,0,97,51199.219,13.984,27.451,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
840,Incmpl,Enable,Avail,530.700,326.200,530.700,326.200,ON,Avail,Compl,Enable,60,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
841,Incmpl,Enable,OFF,OFF,312,1168.750,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
842,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16.500,56,ON,13.750,15,0.131,2786,14,21
843,-3,OFF,0,0,7.920,OFF,0,0,49,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.981,0.967,0.270,0.585,86.891
844,82.027,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,3.125
845,ON,OFF,1150,0,OFF,OFF,OFF,ON,Gasoline,0.982,OFF,OFF,0.684,ON,0.938,17.255,14,0,0.859,0.859,2.461,0.859,0.918,2.031
846,49.412,0,17.255,6,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,17.255,0,Not Avl,0,0,0,0,ON,ON,0,0,0
847,0,14.219,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,21.250,20,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
848,OFF,ON,ON,0.998,1.002,-0.023,-0.031,3.254,3.235,0,97,51199.219,13.984,27.451,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
849,Incmpl,Enable,Avail,530.700,326.200,530.700,326.200,ON,Avail,Compl,Enable,60,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
850,Incmpl,Enable,OFF,OFF,312,1168.750,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
851,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16.500,56,ON,13.750,15,0.131,2786,14,21
852,-3,OFF,0,0,7.920,OFF,0,0,49,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.981,0.967,0.270,0.585,86.891
853,82.027,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,3.125
854,ON,OFF,1150,0,OFF,OFF,OFF,ON,Gasoline,0.982,OFF,OFF,0.684,ON,0.938,17.255,14,0,0.859,0.859,2.461,0.859,0.918,2.031
855,49.412,0,17.255,6,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,17.255,0,Not Avl,0,0,0,0,ON,ON,0,0,0
856,0,14.219,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,21.250,20,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
857,OFF,ON,ON,0.998,1.002,-0.023,-0.031,3.254,3.235,0,97,51199.219,13.984,27.451,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
858,Incmpl,Enable,Avail,530.700,326.200,530.700,326.200,ON,Avail,Compl,Enable,60,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
859,Incmpl,Enable,OFF,OFF,312,1168.750,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
860,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16.500,56,ON,13.750,15,0.131,2786,14,21
861,-3,OFF,0,0,7.920,OFF,0,0,49,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.981,0.967,0.270,0.585,86.891
862,82.027,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,3.125
863,ON,OFF,1150,0,OFF,OFF,OFF,ON,Gasoline,0.982,OFF,OFF,0.684,ON,0.938,17.255,14,0,0.859,0.859,2.461,0.859,0.918,2.031
864,49.412,0,17.255,6,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,17.255,0,Not Avl,0,0,0,0,ON,ON,0,0,0
865,0,14.219,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,21.250,20,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
866,OFF,ON,ON,0.998,1.002,-0.023,-0.031,3.254,3.235,0,97,51199.219,13.984,27.451,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
867,Incmpl,Enable,Avail,530.700,326.200,530.700,326.200,ON,Avail,Compl,Enable,60,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
868,Incmpl,Enable,OFF,OFF,312,1168.750,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
869,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16.500,56,ON,13.750,15,0.131,2786,14,21
870,-3,OFF,0,0,7.920,OFF,0,0,49,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.981,0.967,0.270,0.585,86.891
871,82.027,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,3.125
872,ON,OFF,1150,0,OFF,OFF,OFF,ON,Gasoline,0.982,OFF,OFF,0.684,ON,0.938,17.255,14,0,0.859,0.859,2.461,0.859,0.918,2.031
873,49.412,0,17.255,6,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,17.255,0,Not Avl,0,0,0,0,ON,ON,0,0,0
874,0,14.219,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,21.250,20,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
875,OFF,ON,ON,0.998,1.002,-0.023,-0.031,3.254,3.235,0,97,51199.219,13.984,27.451,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
876,Incmpl,Enable,Avail,530.700,326.200,530.700,326.200,ON,Avail,Compl,Enable,60,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
877,Incmpl,Enable,OFF,OFF,312,1168.750,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
878,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16.500,56,ON,13.750,15,0.131,2786,14,21
879,-3,OFF,0,0,7.920,OFF,0,0,49,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.981,0.967,0.270,0.585,86.891
880,82.027,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,3.125
881,ON,OFF,1150,0,OFF,OFF,OFF,ON,Gasoline,0.982,OFF,OFF,0.684,ON,0.938,17.255,14,0,0.859,0.859,2.461,0.859,0.918,2.031
882,49.412,0,17.255,6,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,17.255,0,Not Avl,0,0,0,0,ON,ON,0,0,0
883,0,14.219,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,21.250,20,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
884,OFF,ON,ON,0.998,1.002,-0.023,-0.031,3.254,3.235,0,97,51199.219,13.984,27.451,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
885,Incmpl,Enable,Avail,530.700,326.200,530.700,326.200,ON,Avail,Compl,Enable,60,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
886,Incmpl,Enable,OFF,OFF,312,1168.750,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
887,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16.500,56,ON,13.750,15,0.131,2786,14,21
888,-3,OFF,0,0,7.920,OFF,0,0,49,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.981,0.967,0.270,0.585,86.891
889,82.027,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,3.125
890,ON,OFF,1150,0,OFF,OFF,OFF,ON,Gasoline,0.982,OFF,OFF,0.684,ON,0.938,17.255,14,0,0.859,0.859,2.461,0.859,0.918,2.031
891,49.412,0,17.255,6,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,17.255,0,Not Avl,0,0,0,0,ON,ON,0,0,0
892,0,14.219,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,21.250,20,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
893,OFF,ON,ON,0.998,1.002,-0.023,-0.031,3.254,3.235,0,97,51199.219,13.984,27.451,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
894,Incmpl,Enable,Avail,530.700,326.200,530.700,326.200,ON,Avail,Compl,Enable,60,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
895,Incmpl,Enable,OFF,OFF,312,1168.750,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
896,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16.500,56,ON,13.750,15,0.131,2786,14,21
897,-3,OFF,0,0,7.920,OFF,0,0,49,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.981,0.967,0.270,0.585,86.891
898,82.027,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,3.125
899,ON,OFF,1150,0,OFF,OFF,OFF,ON,Gasoline,0.982,OFF,OFF,0.684,ON,0.938,17.255,14,0,0.859,0.859,2.461,0.859,0.918,2.031
900,49.412,0,17.255,6,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,17.255,0,Not Avl,0,0,0,0,ON,ON,0,0,0
901,0,14.219,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,21.250,20,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
902,OFF,ON,ON,0.998,1.002,-0.023,-0.031,3.254,3.235,0,97,51199.219,13.984,27.451,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
903,Incmpl,Enable,Avail,530.700,326.200,530.700,326.200,ON,Avail,Compl,Enable,60,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
904,Incmpl,Enable,OFF,OFF,312,1168.750,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
905,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16.500,56,ON,13.750,15,0.131,2786,14,21
906,-3,OFF,0,0,7.920,OFF,0,0,49,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.981,0.967,0.270,0.585,86.891
907,82.027,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,3.125
908,ON,OFF,1150,0,OFF,OFF,OFF,ON,Gasoline,0.982,OFF,OFF,0.684,ON,0.938,17.255,14,0,0.859,0.859,2.461,0.859,0.918,2.031
909,49.412,0,17.255,6,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,17.255,0,Not Avl,0,0,0,0,ON,ON,0,0,0
910,0,14.219,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,21.250,20,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
911,OFF,ON,ON,0.998,1.002,-0.023,-0.031,3.254,3.235,0,97,51199.219,13.984,27.451,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
912,Incmpl,Enable,Avail,530.700,326.200,530.700,326.200,ON,Avail,Compl,Enable,60,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
913,Incmpl,Enable,OFF,OFF,312,1168.750,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
914,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16.500,56,ON,13.750,15,0.131,2786,14,21
915,-3,OFF,0,0,7.920,OFF,0,0,49,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.981,0.967,0.270,0.585,86.891
916,82.027,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,3.125
917,ON,OFF,1150,0,OFF,OFF,OFF,ON,Gasoline,0.982,OFF,OFF,0.684,ON,0.938,17.255,14,0,0.859,0.859,2.461,0.859,0.918,2.031
918,49.412,0,17.255,6,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,17.255,0,Not Avl,0,0,0,0,ON,ON,0,0,0
919,0,14.219,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,21.250,20,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
920,OFF,ON,ON,0.998,1.002,-0.023,-0.031,3.254,3.235,0,97,51199.219,13.984,27.451,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
921,Incmpl,Enable,Avail,530.700,326.200,530.700,326.200,ON,Avail,Compl,Enable,60,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
922,Incmpl,Enable,OFF,OFF,312,1168.750,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
923,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16.500,56,ON,13.750,15,0.131,2786,14,21
924,-3,OFF,0,0,7.920,OFF,0,0,49,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.981,0.967,0.270,0.585,86.891
925,82.027,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,3.125
926,ON,OFF,1150,0,OFF,OFF,OFF,ON,Gasoline,0.982,OFF,OFF,0.684,ON,0.938,17.255,14,0,0.859,0.859,2.461,0.859,0.918,2.031
927,49.412,0,17.255,6,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,17.255,0,Not Avl,0,0,0,0,ON,ON,0,0,0
928,0,14.219,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,21.250,20,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
929,OFF,ON,ON,0.998,1.002,-0.023,-0.031,3.254,3.235,0,97,51199.219,13.984,27.451,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
930,Incmpl,Enable,Avail,530.700,326.200,530.700,326.200,ON,Avail,Compl,Enable,60,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
931,Incmpl,Enable,OFF,OFF,312,1168.750,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
932,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16.500,56,ON,13.750,15,0.131,2786,14,21
933,-3,OFF,0,0,7.920,OFF,0,0,49,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.981,0.967,0.270,0.585,86.891
934,82.027,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,3.125
935,ON,OFF,1150,0,OFF,OFF,OFF,ON,Gasoline,0.982,OFF,OFF,0.684,ON,0.938,17.255,14,0,0.859,0.859,2.461,0.859,0.918,2.031
936,49.412,0,17.255,6,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,17.255,0,Not Avl,0,0,0,0,ON,ON,0,0,0
937,0,14.219,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,21.250,20,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
938,OFF,ON,ON,0.998,1.002,-0.023,-0.031,3.254,3.235,0,97,51199.219,13.984,27.451,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
939,Incmpl,Enable,Avail,530.700,326.200,530.700,326.200,ON,Avail,Compl,Enable,60,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
940,Incmpl,Enable,OFF,OFF,312,1168.750,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
941,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16.500,56,ON,13.750,15,0.131,2786,14,21
942,-3,OFF,0,0,7.920,OFF,0,0,49,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.981,0.967,0.270,0.585,86.891
943,82.027,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,3.125
944,ON,OFF,1150,0,OFF,OFF,OFF,ON,Gasoline,0.982,OFF,OFF,0.684,ON,0.938,17.255,14,0,0.859,0.859,2.461,0.859,0.918,2.031
945,49.412,0,17.255,6,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,17.255,0,Not Avl,0,0,0,0,ON,ON,0,0,0
946,0,14.219,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,21.250,20,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
947,OFF,ON,ON,0.998,1.002,-0.023,-0.031,3.254,3.235,0,97,51199.219,13.984,27.451,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
948,Incmpl,Enable,Avail,530.700,326.200,530.700,326.200,ON,Avail,Compl,Enable,60,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
949,Incmpl,Enable,OFF,OFF,312,1168.750,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
950,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16.500,56,ON,13.750,15,0.131,2786,14,21
951,-3,OFF,0,0,7.920,OFF,0,0,49,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.981,0.967,0.270,0.585,86.891
952,82.027,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,3.125
953,ON,OFF,1150,0,OFF,OFF,OFF,ON,Gasoline,0.982,OFF,OFF,0.684,ON,0.938,17.255,14,0,0.859,0.859,2.461,0.859,0.918,2.031
954,49.412,0,17.255,6,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,17.255,0,Not Avl,0,0,0,0,ON,ON,0,0,0
955,0,14.219,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,21.250,20,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
956,OFF,ON,ON,0.998,1.002,-0.023,-0.031,3.254,3.235,0,97,51199.219,13.984,27.451,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
957,Incmpl,Enable,Avail,530.700,326.200,530.700,326.200,ON,Avail,Compl,Enable,60,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
