Row,Accelerator Pedal Position (APP) Indicated Angle [%],Air Conditioning (AC) Relay Command,Air Flow Calculated [g/s],Calculated Three Way Catalyst (TWC) Temperature Bank 1 [degree C],Calculated Three Way Catalyst (TWC) Temperature Bank 2 [degree C],Camshaft Position (CMP) Sensor [rpm],Cycles Of Misfire Data,Cylinder 1 Injector Circuit Open Test Status,Cylinder 1 Injector Circuit Short Gnd Test Status,Cylinder 1 Injector Circuit Short Volts Test Status,Cylinder 1 Instrument Cluster (IC) Circuit Open Test Status,Cylinder 1 Instrument Cluster (IC) Circuit Short Gnd Test Status,Cylinder 1 Instrument Cluster (IC) Circuit Short Volts Test Status,Cylinder 2 Injector Circuit Open Test Status,Cylinder 2 Injector Circuit Short Gnd Test Status,Cylinder 2 Injector Circuit Short Volts Test Status,Cylinder 2 Instrument Cluster (IC) Circuit Open Test Status,Cylinder 2 Instrument Cluster (IC) Circuit Short Gnd Test Status,Cylinder 2 Instrument Cluster (IC) Circuit Short Volts Test Status,Cylinder 3 Injector Circuit Open Test Status,Cylinder 3 Injector Circuit Short Gnd Test Status,Cylinder 3 Injector Circuit Short Volts Test Status,Cylinder 3 Instrument Cluster (IC) Circuit Open Test Status,Cylinder 3 Instrument Cluster (IC) Circuit Short Gnd Test Status,Cylinder 3 Instrument Cluster (IC) Circuit Short Volts Test Status,Cylinder 4 Injector Circuit Open Test Status,Cylinder 4 Injector Circuit Short Gnd Test Status,Cylinder 4 Injector Circuit Short Volts Test Status,Cylinder 4 Instrument Cluster (IC) Circuit Open Test Status,Cylinder 4 Instrument Cluster (IC) Circuit Short Gnd Test Status,Cylinder 4 Instrument Cluster (IC) Circuit Short Volts Test Status,Cylinder 5 Injector Circuit Open Test Status,Cylinder 5 Injector Circuit Short Gnd Test Status,Cylinder 5 Injector Circuit Short Volts Test Status,Cylinder 5 Instrument Cluster (IC) Circuit Open Test Status,Cylinder 5 Instrument Cluster (IC) Circuit Short Gnd Test Status,Cylinder 5 Instrument Cluster (IC) Circuit Short Volts Test Status,Cylinder 6 Injector Circuit Open Test Status,Cylinder 6 Injector Circuit Short Gnd Test Status,Cylinder 6 Injector Circuit Short Volts Test Status,Cylinder 6 Instrument Cluster (IC) Circuit Open Test Status,Cylinder 6 Instrument Cluster (IC) Circuit Short Gnd Test Status,Cylinder 6 Instrument Cluster (IC) Circuit Short Volts Test Status,Cylinder 7 Injector Circuit Open Test Status,Cylinder 7 Injector Circuit Short Gnd Test Status,Cylinder 7 Injector Circuit Short Volts Test Status,Cylinder 7 Instrument Cluster (IC) Circuit Open Test Status,Cylinder 7 Instrument Cluster (IC) Circuit Short Gnd Test Status,Cylinder 7 Instrument Cluster (IC) Circuit Short Volts Test Status,Cylinder 8 Injector Circuit Open Test Status,Cylinder 8 Injector Circuit Short Gnd Test Status,Cylinder 8 Injector Circuit Short Volts Test Status,Cylinder 8 Instrument Cluster (IC) Circuit Open Test Status,Cylinder 8 Instrument Cluster (IC) Circuit Short Gnd Test Status,Cylinder 8 Instrument Cluster (IC) Circuit Short Volts Test Status,Cylinder Deactivation Performance Test,Engine Coolant Temperature (ECT) Sensor [degree C],Engine Load [%],Engine Oil Pressure Sensor [kPa],Engine Run Time,Engine Speed [rpm],Fuel Tank Level Remaining [%],Ignition 1 Signal [V],Injector 1 Disabled Due To Misfire,Injector 2 Disabled Due To Misfire,Injector 3 Disabled Due To Misfire,Injector 4 Disabled Due To Misfire,Injector 5 Disabled Due To Misfire,Injector 6 Disabled Due To Misfire,Injector 7 Disabled Due To Misfire,Injector 8 Disabled Due To Misfire,Injector PWM Bank 1 [ms],Injector PWM Bank 2 [ms],Intake Air Temperature (IAT) Sensor [degree C],Malfunction Indicator Lamp (MIL) Requested By DTC,Manifold Absolute Pressure (MAP) Sensor [kPa],Mass Air Flow (MAF) Sensor [g/s],Misfire Current Cylinder 1,Misfire Current Cylinder 2,Misfire Current Cylinder 3,Misfire Current Cylinder 4,Misfire Current Cylinder 5,Misfire Current Cylinder 6,Misfire Current Cylinder 7,Misfire Current Cylinder 8,Misfire History Cylinder 1,Misfire History Cylinder 2,Misfire History Cylinder 3,Misfire History Cylinder 4,Misfire History Cylinder 5,Misfire History Cylinder 6,Misfire History Cylinder 7,Misfire History Cylinder 8,Power Enrichment,Spark [deg],Throttle Position (TP) Indicated Angle [%],Total Misfire [counts],Vehicle Speed Sensor [km/h]
203,0.500,Off,6.391,292,292,577,33,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,53,19.608,320,00:05:01,557,98.931,14.168,No,No,No,No,No,No,No,No,2.374,2.254,13,No,37,6.090,0,0,0,0,0,0,18,2,0,14,0,2,0,1,805,0,Inactive,24.500,17.824,68,0
204,0.500,Off,6.008,292,292,587,35,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,53,18.824,332,00:05:01,587,98.931,14.218,No,No,No,No,No,No,No,No,2.178,2.058,13,No,35,5.920,0,0,0,0,0,0,20,2,0,14,0,2,0,1,805,0,Inactive,25,17.824,68,0
205,0.500,Off,5.531,292,292,567,37,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,53,18.431,324,00:05:02,568,98.931,14.268,No,No,No,No,No,No,No,No,2.058,1.968,13,No,34,5.720,0,0,0,0,0,0,22,2,0,14,0,2,0,1,805,0,Inactive,27,17.551,68,0
206,0.500,Off,5.258,292,292,546,39,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,53,18.431,324,00:05:02,546,98.931,14.293,No,No,No,No,No,No,No,No,2.088,1.983,13,No,34,5.760,0,0,0,0,0,0,24,2,0,14,0,2,0,1,805,0,Inactive,30.500,17.551,68,0
207,0.500,Off,4.977,292,292,492,40,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,54,19.216,320,00:05:03,502,98.931,14.069,No,No,No,No,No,No,No,No,2.209,2.118,13,No,35,5.620,0,0,0,0,0,0,26,2,0,14,0,2,0,1,805,0,Inactive,30.500,17.551,68,0
208,0.500,Off,5.211,292,292,476,42,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,54,21.961,320,00:05:03,475.750,98.931,14.168,No,No,No,No,No,No,No,No,2.629,2.494,13,No,38,6.670,0,0,0,0,0,0,28,2,0,14,0,2,0,1,805,0,Inactive,32,18.547,68,0
209,0.500,Off,6.422,292,292,607,44,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,54,18.824,328,00:05:03,617,98.931,14.268,No,No,No,No,No,No,No,No,2.299,2.209,13,No,36,5.980,0,0,0,0,0,0,30,2,0,14,0,2,0,1,805,0,Inactive,20,17.824,68,0
210,0.500,Off,5.797,292,292,579,46,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,54,18.431,332,00:05:04,578.250,98.931,14.293,No,No,No,No,No,No,No,No,2.088,1.998,13,No,34,5.750,0,0,0,0,0,0,32,2,0,14,0,2,0,1,805,0,Inactive,24.500,17.551,68,0
211,0.500,Off,5.422,292,292,556,48,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,54,18.431,324,00:05:04,561.250,98.931,14.194,No,No,No,No,No,No,No,No,2.043,1.953,13,No,34,5.740,0,0,0,0,0,0,32,2,0,14,0,2,0,1,805,0,Inactive,29,17.551,68,0
212,0.500,Off,4.750,292,292,495,50,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,54,18.824,320,00:05:05,504.250,98.931,14.218,No,No,No,No,No,No,No,No,2.148,2.058,13,No,35,5.720,0,0,0,0,0,0,32,2,0,14,0,2,0,1,805,0,Inactive,30.500,17.395,68,0
213,0.500,Off,5.312,292,292,480,51,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,54,19.216,320,00:05:05,458.500,98.931,13.919,No,No,No,No,No,No,No,No,2.359,2.239,13,No,36,6.020,0,0,0,0,0,0,34,2,0,14,0,2,0,1,805,0,Inactive,31,17.824,68,0
214,0.500,Off,5.586,292,292,494,53,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,54,21.569,320,00:05:05,512.500,98.931,14.268,No,No,No,No,No,No,No,No,2.659,2.509,13,No,39,6.680,0,0,0,0,0,0,34,2,0,14,0,2,0,1,805,0,Inactive,32.500,18.547,68,0
215,0.500,Off,6.164,292,292,591,55,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,54,18.824,328,00:05:06,601,98.931,14.168,No,No,No,No,No,No,No,No,2.239,2.133,13,No,36,5.960,0,0,0,0,0,0,34,2,0,14,0,2,0,1,805,0,Inactive,25,17.688,68,0
216,0.500,Off,5.703,292,292,571,57,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,54,18.431,328,00:05:06,572,98.931,14.293,No,No,No,No,No,No,No,No,2.103,2.013,13,No,34,5.790,0,0,0,0,0,0,36,2,0,14,0,2,0,1,805,0,Inactive,26.500,17.551,68,0
217,0.500,Off,5.430,292,292,546,59,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,54,18.039,324,00:05:07,548.250,98.931,14.244,No,No,No,No,No,No,No,No,2.043,1.923,13,No,34,5.600,0,0,0,0,0,0,38,2,0,14,0,2,0,1,805,0,Inactive,30,17.551,68,0
218,0.500,Off,4.977,292,292,464,60,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,54,18.431,320,00:05:07,428.250,98.931,13.919,No,No,No,No,No,No,No,No,2.254,2.133,13,No,35,5.720,0,2,0,0,0,0,38,2,0,14,0,2,0,1,805,0,Inactive,30.500,17.551,68,0
219,0.500,Off,5.578,292,292,487,62,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,54,21.961,320,00:05:07,506.500,98.931,14.293,No,No,No,No,No,No,No,No,2.704,2.569,13,No,40,6.870,0,2,0,0,0,0,38,2,0,14,0,2,0,1,805,0,Inactive,32.500,18.684,68,0
220,0.500,Off,6.883,292,292,625,64,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,54,19.216,328,00:05:08,627.500,98.931,14.293,No,No,No,No,No,No,No,No,2.359,2.284,13,No,38,6.060,0,2,0,0,0,0,40,2,0,14,0,2,0,1,805,0,Inactive,19.500,17.980,68,0
221,0.500,Off,6.031,292,292,602,66,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,54,18.431,328,00:05:08,599,98.931,14.393,No,No,No,No,No,No,No,No,2.043,1.953,13,No,34,5.840,0,2,0,0,0,0,42,2,0,14,0,2,0,1,805,0,Inactive,20.500,17.688,68,0
222,0.500,Off,4.977,292,292,522,68,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,54,18.824,324,00:05:09,529.500,98.931,14.343,No,No,No,No,No,No,No,No,2.088,1.983,13,No,34,5.760,0,2,0,0,0,0,44,2,0,14,0,2,0,1,805,0,Inactive,30.500,17.551,68,0
223,0.500,Off,5.117,292,292,456,69,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,54,19.216,320,00:05:09,431.250,98.931,13.995,No,No,No,No,No,No,No,No,2.344,2.224,13,No,36,6,0,2,0,0,0,0,46,2,0,14,0,2,0,1,805,0,Inactive,30.500,17.824,68,0
224,0.500,Off,5.227,292,292,469,71,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,54,22.745,316,00:05:09,481,98.931,14.218,No,No,No,No,No,No,No,No,2.885,2.749,13,No,41,7.030,0,2,0,0,0,0,46,2,0,14,0,2,0,1,805,0,Inactive,33,18.820,68,0
225,0.500,Off,6.945,292,292,636,73,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,54,18.824,332,00:05:10,645.500,98.931,14.443,No,No,No,No,No,No,No,No,2.314,2.239,13,No,37,6.020,0,2,0,0,0,0,48,2,0,14,0,2,0,1,805,0,Inactive,18.500,17.824,68,0
226,0.500,Off,5.867,292,292,596,75,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,54,18.824,320,00:05:10,596.250,98.931,14.417,No,No,No,No,No,No,No,No,2.118,2.013,13,No,34,5.990,0,2,0,0,0,0,48,2,0,14,0,2,0,1,805,0,Inactive,21.500,17.824,68,0
227,0.500,Off,5.258,292,292,494,76,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,54,19.216,324,00:05:11,502.500,98.931,14.318,No,No,No,No,No,No,No,No,2.239,2.148,13,No,35,5.810,0,2,0,0,0,0,50,2,0,14,0,2,0,1,805,0,Inactive,30.500,17.688,68,0
228,0.500,Off,5.445,292,292,499,78,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,54,21.569,324,00:05:11,475.500,98.931,14.417,No,No,No,No,No,No,No,No,2.524,2.404,13,No,38,6.580,0,2,0,0,0,0,52,2,0,14,0,2,0,1,805,0,Inactive,32,18.391,68,0
229,0.500,Off,6.430,292,292,567,80,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,54,20,320,00:05:11,586.750,98.931,14.293,No,No,No,No,No,No,No,No,2.464,2.329,13,No,38,6.300,0,2,0,0,0,0,52,4,0,14,0,2,0,1,805,0,Inactive,25.500,18.117,68,0
230,0.500,Off,6.359,291,291,612,82,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,54,18.431,332,00:05:12,612,98.931,14.343,No,No,No,No,No,No,No,No,2.058,1.953,13,No,34,5.900,0,2,0,0,0,0,54,4,0,14,0,2,0,1,805,0,Inactive,18.500,17.688,68,0
231,0.500,Off,5.344,291,291,555,84,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,54,18.431,328,00:05:12,554.500,98.931,14.293,No,No,No,No,No,No,No,No,2.043,1.938,13,No,33,5.720,0,2,0,0,0,0,54,4,0,14,0,2,0,1,805,0,Inactive,29.500,17.551,68,0
232,0.500,Off,4.727,291,291,490,86,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,54,18.824,320,00:05:13,501.250,98.931,14.044,No,No,No,No,No,No,No,No,2.163,2.073,13,No,35,5.760,0,2,0,0,0,0,54,4,0,14,0,2,0,1,805,0,Inactive,30.500,17.551,68,0
233,0.500,Off,5.172,291,291,478,87,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,54,22.353,320,00:05:13,477,98.931,14.218,No,No,No,No,No,No,No,No,2.674,2.554,13,No,39,6.820,0,2,0,0,0,0,56,4,0,14,0,2,0,1,805,0,Inactive,32,18.684,68,0
234,0.500,Off,6.086,291,291,568,89,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,54,19.216,320,00:05:13,570.250,98.931,14.393,No,No,No,No,No,No,No,No,2.374,2.254,13,No,38,5.900,0,2,0,0,0,0,56,4,0,14,0,2,0,1,805,0,Inactive,28.500,17.688,68,0
235,0.500,Off,5.891,291,291,579,91,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,54,18.431,332,00:05:14,593,98.931,14.268,No,No,No,No,No,No,No,No,2.163,2.058,13,No,35,5.800,0,2,0,0,0,0,56,4,0,14,0,2,0,1,805,0,Inactive,23.500,17.688,68,0
236,0.500,Off,5.172,291,291,537,93,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,54,18.431,324,00:05:14,537.750,98.931,14.218,No,No,No,No,No,No,No,No,2.148,2.043,13,No,35,5.880,0,2,0,0,0,0,58,4,0,14,0,2,0,1,805,0,Inactive,30.500,17.551,68,0
237,0.500,Off,5.359,291,291,525,94,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,54,18.824,320,00:05:15,531.250,98.931,14.218,No,No,No,No,No,No,No,No,2.269,2.148,13,No,35,5.940,0,2,0,0,0,0,60,4,0,14,0,2,0,1,805,0,Inactive,30.500,17.688,68,0
238,0.500,Off,5.570,291,291,505,96,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,54,19.216,324,00:05:15,486.250,98.931,14.218,No,No,No,No,No,No,No,No,2.269,2.163,13,No,36,5.970,0,2,0,0,0,0,62,4,0,14,0,2,0,1,805,0,Inactive,31,17.688,68,0
239,0.500,Off,5.633,291,291,538,98,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,54,20,324,00:05:15,540.750,98.931,14.293,No,No,No,No,No,No,No,No,2.434,2.299,13,No,37,6.220,0,2,0,0,0,0,66,4,0,14,0,2,0,1,805,0,Inactive,31.500,17.980,68,0
240,0.500,Off,5.781,291,291,571,0,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,55,18.039,328,00:05:16,589.750,98.931,14.244,No,No,No,No,No,No,No,No,2.163,2.043,13,No,35,5.810,0,2,0,0,0,0,68,4,0,14,0,2,0,1,805,0,Inactive,25.500,17.395,68,0
241,0.500,Off,5.211,291,291,553,2,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,55,18.039,320,00:05:16,556.500,98.931,14.293,No,No,No,No,No,No,No,No,2.088,1.983,13,No,34,5.770,0,0,0,0,0,0,2,0,0,16,0,2,0,1,873,4,Inactive,29,17.551,74,0
242,0.500,Off,5.094,291,291,516,3,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,55,18.824,320,00:05:17,519.750,98.931,14.268,No,No,No,No,No,No,No,No,2.209,2.103,13,No,35,5.780,0,0,0,0,0,0,2,0,0,16,0,2,0,1,873,4,Inactive,30.500,17.551,74,0
243,0.500,Off,5.633,291,291,523,5,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,55,18.824,324,00:05:17,502.500,98.931,14.168,No,No,No,No,No,No,No,No,2.194,2.073,13,No,35,5.830,0,0,0,0,0,0,2,0,0,16,0,2,0,1,873,4,Inactive,30.500,17.551,74,0
244,0.500,Off,5.711,291,291,565,7,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,55,18.431,324,00:05:17,573.500,98.931,14.144,No,No,No,No,No,No,No,No,2.133,2.028,13,No,35,5.760,0,0,0,0,0,0,4,0,0,16,0,2,0,1,873,4,Inactive,26,17.688,74,0
