Row,* Park/Neutral Position (PNP) Switch (If Equipped),Accelerator Pedal Position (APP) Indicated Angle [%],Air Conditioning (AC) Relay Command,Air Flow Calculated [g/s],Ambient Air Temperature [degree C],Barometric Pressure (BARO) [kPa],Brake Pedal Position (BPP) Signal,Cold Startup,Cruise Control Active,Deceleration Fuel Cutoff,Desired Idle Speed [rpm],Engine Control (EC) Ignition Relay Command,Engine Control (EC) Ignition Relay Feedback Signal [V],Engine Coolant Temperature (ECT) Sensor [degree C],Engine Load [%],Engine Oil Level Switch,Engine Oil Pressure Sensor [kPa],Engine Run Time,Engine Speed [rpm],Evaporative Emission (EVAP) Purge Solenoid Command [%],Evaporative Emission (EVAP) Vent Solenoid Command,Fuel Pump Relay Circuit Open Test Status,Fuel Pump Relay Circuit Short Gnd Test Status,Fuel Pump Relay Circuit Short Volts Test Status,Fuel Pump Relay Command,Fuel Tank Level Remaining [%],Fuel Tank Pressure Sensor [mmHg],Fuel Trim Cell,Heated Oxygen Sensor (HO2S) Bank 1 Sensor 1 [mV],Heated Oxygen Sensor (HO2S) Bank 1 Sensor 2 [mV],Heated Oxygen Sensor (HO2S) Bank 2 Sensor 1 [mV],Heated Oxygen Sensor (HO2S) Bank 2 Sensor 2 [mV],Ignition 1 Signal [V],Ignition Accessory Signal,Ignition Off Time [min],Injector PWM Bank 1 [ms],Injector PWM Bank 2 [ms],Intake Air Temperature (IAT) Sensor [degree C],Intake Manifold Pressure [kPa],Long Term Fuel Trim (FT) Bank 1 [%],Long Term Fuel Trim (FT) Bank 2 [%],Loop Status,Malfunction Indicator Lamp (MIL) Circuit Open Test Status,Malfunction Indicator Lamp (MIL) Circuit Short Gnd Test Status,Malfunction Indicator Lamp (MIL) Circuit Short Volts Test Status,Malfunction Indicator Lamp (MIL) Command,Malfunction Indicator Lamp (MIL) Requested By DTC,Manifold Absolute Pressure (MAP) Sensor [kPa],Mass Air Flow (MAF) Sensor [g/s],Power Enrichment,Short Term Fuel Trim (FT) Bank 1 [%],Short Term Fuel Trim (FT) Bank 2 [%],Spark [deg],Throttle Position (TP) Indicated Angle [%],Vehicle Speed Sensor [km/h],Warm-Ups Since DTC Cleared [counts],Warm-Ups w/o Emission Faults,Warm-Ups w/o Non-Emission Faults
205,In Gear,0.500,Off,5.867,6,98,Applied,No,Inactive,Inactive,624,Off,13.800,88,17.647,OK,332,00:10:58,820.750,22.745,Not Venting,Not Run,OK,Not Run,Off,11.088,-0.932,7,0,0,759.549,772.569,13.845,Off,50283,1.427,1.322,8,73,-17.188,-20.312,Open,Not Run,Not Run,OK,On,Yes,25,5.880,Inactive,-1.562,-6.250,24,17.258,55,3,0,0
206,In Gear,0.500,Off,5.773,6,98,Applied,No,Inactive,Inactive,624,Off,13.800,88,18.039,OK,332,00:10:58,797.750,22.745,Not Venting,Not Run,OK,Not Run,Off,11.088,-0.884,7,0,0,720.486,776.910,13.820,Off,50283,1.442,1.277,8,72,-17.188,-20.312,Open,Not Run,Not Run,OK,On,Yes,26,5.840,Inactive,-1.562,-7.031,24,17.258,55,3,0,0
207,In Gear,0.500,Off,5.789,6,98,Applied,No,Inactive,Inactive,624,Off,13.900,88,18.431,OK,332,00:10:59,799.250,22.745,Not Venting,Not Run,OK,Not Run,Off,9.912,-0.799,7,0,0,69.444,772.569,13.870,Off,50283,1.457,1.442,8,72,-17.188,-20.312,Open,Not Run,Not Run,OK,On,Yes,25,5.930,Inactive,-1.562,0.781,24.500,17.258,53,3,0,0
208,In Gear,0.500,Off,5.805,6,98,Applied,No,Inactive,Inactive,624,Off,13.800,88,18.039,OK,328,00:10:59,776,22.745,Not Venting,Not Run,OK,Not Run,Off,7.559,-0.715,7,0,0,785.590,772.569,13.895,Off,50283,1.578,1.397,8,72,-17.188,-20.312,Open,Not Run,Not Run,OK,On,Yes,26,5.860,Inactive,-1.562,1.562,24,17.258,51,3,0,0
209,In Gear,0.500,Off,5.680,6,98,Applied,No,Inactive,Inactive,624,Off,13.800,88,18.824,OK,328,00:10:59,733,22.745,Not Venting,Not Run,OK,Not Run,Off,5.206,-0.659,7,0,0,759.549,776.910,13.870,Off,50283,1.653,1.472,8,71,-17.188,-20.312,Open,Not Run,Not Run,OK,On,Yes,27,5.710,Inactive,3.906,-3.125,23,17.258,49,3,0,0
210,In Gear,0.500,Off,5.773,6,98,Released,No,Inactive,Inactive,624,Off,13.900,88,18.431,OK,328,00:11:00,732.250,23.137,Not Venting,Not Run,OK,Not Run,Off,3.245,-0.637,7,0,0,82.465,772.569,13.895,Off,50283,1.593,1.547,8,70,-17.188,-20.312,Open,Not Run,Not Run,OK,On,Yes,28,5.800,Inactive,0,-4.688,23,17.258,48,3,0,0
211,In Gear,0.500,Off,5.758,6,98,Released,No,Inactive,Inactive,624,Off,13.900,88,18.039,OK,328,00:11:00,738,22.745,Not Venting,Not Run,OK,Not Run,Off,3.245,-0.655,7,0,0,82.465,776.910,13.895,Off,50283,1.593,1.578,8,70,-17.188,-20.312,Open,Not Run,Not Run,OK,On,Yes,28,5.810,Inactive,0,0.781,23.500,17.258,48,3,0,0
212,In Gear,0.500,Off,5.711,6,98,Released,No,Inactive,Inactive,624,Off,13.900,88,18.039,OK,324,00:11:01,727.750,22.745,Not Venting,Not Run,OK,Not Run,Off,5.598,-0.682,7,0,0,104.167,776.910,13.870,Off,50283,1.593,1.623,8,70,-17.188,-20.312,Open,Not Run,Not Run,OK,On,Yes,28,5.820,Inactive,-1.562,2.344,23.500,17.258,48,3,0,0
213,In Gear,0.500,Off,5.711,6,98,Released,No,Inactive,Inactive,624,Off,13.900,88,18.431,OK,316,00:11:01,723.250,22.745,Not Venting,Not Run,OK,Not Run,Off,7.167,-0.691,7,0,0,824.653,776.910,13.870,Off,50283,1.698,1.517,8,70,-17.188,-20.312,Open,Not Run,Not Run,OK,On,Yes,28,5.810,Inactive,3.906,-2.344,24,17.258,48,3,0,0
214,In Gear,0.500,Off,5.438,6,98,Released,No,Inactive,Inactive,624,Off,13.900,88,18.431,OK,328,00:11:01,708,22.745,Not Venting,Not Run,OK,Not Run,Off,8.735,-0.682,7,0,0,815.972,772.569,13.895,Off,50283,1.608,1.517,8,70,-17.188,-20.312,Open,Not Run,Not Run,OK,On,Yes,28,5.910,Inactive,-0.781,-3.125,22,17.258,48,3,0,0
215,In Gear,10.207,Off,7.289,6,98,Released,No,Inactive,Inactive,624,Off,13.900,88,47.059,OK,324,00:11:02,706.750,24.314,Not Venting,Not Run,OK,Not Run,Off,10.304,-0.664,0,0,0,677.083,772.569,13.895,Off,50283,3.215,3.005,8,65,-10.156,-10.938,Open,Not Run,Not Run,OK,On,Yes,31,13.880,Inactive,-0.781,-6.250,23.500,25.363,48,3,0,0
216,In Gear,13.254,Off,19.898,6,98,Released,No,Inactive,Inactive,624,Off,13.900,88,61.961,OK,348,00:11:02,1093.500,87.059,Not Venting,Not Run,OK,Not Run,Off,11.480,-0.682,0,0,0,190.972,772.569,13.895,Off,50283,4.342,4.703,8,47,-10.156,-10.938,Open,Not Run,Not Run,OK,On,Yes,50,26.520,Inactive,-3.906,1.562,25,29.055,48,3,0,0
217,In Gear,13.938,Off,29.938,6,98,Released,No,Inactive,Inactive,624,Off,13.800,88,60.784,OK,356,00:11:03,1307.750,100,Not Venting,Not Run,OK,Not Run,Off,11.873,-1.049,0,0,0,78.125,759.549,13.845,Off,50283,5.694,5.919,8,36,-10.156,-10.938,Open,Not Run,Not Run,OK,On,Yes,61,31.420,Inactive,3.906,6.250,25.500,30.910,48,3,0,0
218,In Gear,13.762,Off,32.359,6,98,Released,No,Inactive,Inactive,624,Off,13.800,88,57.647,OK,352,00:11:03,1406.250,100,Not Venting,Not Run,OK,Not Run,Off,12.265,-1.706,0,0,0,802.951,755.208,13.820,Off,50283,5.364,5.198,8,36,-10.156,-10.938,Open,Not Run,Not Run,OK,On,Yes,62,32.250,Inactive,10.156,8.594,27,31.184,49,3,0,0
219,In Gear,0.500,Off,19.609,6,98,Released,No,Inactive,Inactive,624,Off,13.800,88,26.667,OK,360,00:11:03,1288.500,94.902,Not Venting,Not Run,OK,Not Run,Off,12.657,-2.457,7,0,0,82.465,759.549,13.820,Off,50283,3.065,2.900,8,50,-14.062,-16.406,Open,Not Run,Not Run,OK,On,Yes,49,13.530,Inactive,6.250,4.688,34,22.941,50,3,0,0
220,In Gear,0.500,Off,13.258,6,98,Released,No,Inactive,Inactive,624,Off,13.800,88,30.588,OK,344,00:11:04,1070.750,76.078,Not Venting,Not Run,OK,Not Run,Off,12.657,-3.150,7,0,0,56.424,759.549,13.845,Off,50283,2.794,2.614,8,59,-16.406,-20.312,Open,Not Run,Not Run,OK,On,Yes,39,12.790,Inactive,9.375,7.031,35,22.668,50,3,0,0
221,In Gear,0.500,Off,12.547,6,98,Released,No,Inactive,Inactive,624,Off,13.800,88,31.373,OK,344,00:11:04,1019.750,70.588,Not Venting,Not Run,OK,Not Run,Off,13.441,-3.650,7,0,0,868.056,755.208,13.845,Off,50283,2.659,2.539,8,59,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,38,12.450,Inactive,3.125,1.562,21,22.668,51,3,0,0
222,In Gear,0.500,Off,12.406,6,98,Released,No,Inactive,Inactive,624,Off,13.800,88,29.804,OK,344,00:11:05,1020.250,69.804,Not Venting,Not Run,OK,Not Run,Off,13.833,-4.000,7,0,0,863.715,755.208,13.820,Off,50283,2.419,2.404,8,60,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,38,11.900,Inactive,-0.781,0.781,22,22.238,51,3,0,0
223,In Gear,0.500,Off,11.328,6,98,Released,No,Inactive,Inactive,624,Off,13.800,88,28.235,OK,332,00:11:05,1008,61.961,Not Venting,Not Run,OK,Not Run,Off,14.225,-4.248,7,0,0,824.653,755.208,13.845,Off,50283,2.178,2.103,8,62,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,36,11.130,Inactive,-3.906,-3.125,25,21.516,51,3,0,0
224,In Gear,0.500,Off,10.375,6,98,Released,No,Inactive,Inactive,624,Off,13.800,88,25.098,OK,344,00:11:05,982.500,53.725,Not Venting,Not Run,OK,Not Run,Off,14.225,-4.392,7,0,0,481.771,755.208,13.845,Off,50283,1.968,1.893,8,64,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,34,9.740,Inactive,-4.688,-5.469,27,20.812,52,3,0,0
225,In Gear,0.500,Off,9.625,6,98,Applied,No,Inactive,Inactive,624,Off,13.800,88,24.314,OK,336,00:11:06,964,47.451,Not Venting,Not Run,OK,Not Run,Off,14.225,-4.410,7,0,0,125.868,750.868,13.820,Off,50283,1.878,2.028,8,66,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,32,9.360,Inactive,-5.469,3.906,27.500,20.520,52,3,0,0
226,In Gear,0.500,Off,8.953,6,98,Applied,No,Inactive,Inactive,624,Off,13.800,88,22.353,OK,340,00:11:06,961.750,38.039,Not Venting,Not Run,OK,Not Run,Off,13.833,-4.325,7,0,0,828.993,750.868,13.820,Off,50283,1.908,1.743,8,67,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,31,8.450,Inactive,3.906,-0.781,28,19.543,51,3,0,0
227,In Gear,0.500,Off,8.227,6,98,Applied,No,Inactive,Inactive,624,Off,13.800,88,20,OK,340,00:11:07,897.250,27.843,Not Venting,Not Run,OK,Not Run,Off,13.049,-4.135,7,0,0,711.806,755.208,13.795,Off,50283,1.623,1.547,8,70,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,28,7.200,Inactive,-0.781,-1.562,28.500,18.684,51,3,0,0
228,In Gear,0.500,Off,7.219,6,98,Applied,No,Inactive,Inactive,624,Off,13.800,88,20,OK,336,00:11:07,887.500,27.451,Not Venting,Not Run,OK,Not Run,Off,12.657,-3.994,7,0,0,56.424,750.868,13.820,Off,50283,1.683,1.623,8,70,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,28,7.120,Inactive,-0.781,3.125,28.500,18.391,50,3,0,0
229,In Gear,0.500,Off,6.719,6,98,Applied,No,Inactive,Inactive,624,Off,13.800,88,19.216,OK,332,00:11:07,865.250,26.275,Not Venting,Not Run,OK,Not Run,Off,11.480,-3.640,7,0,0,104.167,750.868,13.820,Off,50283,1.623,1.562,8,71,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,27,6.650,Inactive,3.906,3.906,27,18.117,49,3,0,0
230,In Gear,0.500,Off,6.133,6,98,Applied,No,Inactive,Inactive,624,Off,13.800,88,18.431,OK,332,00:11:08,809.500,23.922,Not Venting,Not Run,OK,Not Run,Off,9.127,-3.254,7,0,0,811.632,750.868,13.795,Off,50283,1.653,1.457,8,72,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,26,5.970,Inactive,5.469,-0.781,26,17.395,48,3,0,0
231,In Gear,0.500,Off,5.516,6,98,Applied,No,Inactive,Inactive,624,Off,13.800,88,18.431,OK,328,00:11:08,721.500,22.745,Not Venting,Not Run,OK,Not Run,Off,6.382,-2.891,7,0,0,824.653,746.528,13.820,Off,50283,1.638,1.547,8,71,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,27,5.950,Inactive,0,-0.781,22.500,17.258,46,3,0,0
232,In Gear,0.500,Off,5.539,6,98,Applied,No,Inactive,Inactive,624,Off,13.800,88,18.039,OK,320,00:11:08,702.500,22.745,Not Venting,Not Run,OK,Not Run,Off,4.422,-2.536,7,0,0,820.312,750.868,13.820,Off,50283,1.653,1.532,8,70,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,27,5.780,Inactive,-0.781,-3.125,22,17.258,45,3,0,0
233,In Gear,0.500,Off,5.312,6,98,Applied,No,Inactive,Inactive,624,Off,13.800,88,18.824,OK,324,00:11:09,654.500,21.961,Not Venting,Not Run,OK,Not Run,Off,2.853,-2.218,7,0,0,815.972,750.868,13.746,Off,50283,1.668,1.562,8,69,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,28,5.790,Inactive,-4.688,-6.250,20.500,17.258,42,3,0,0
234,In Gear,0.500,Off,4.969,6,98,Applied,No,Inactive,Inactive,624,Off,13.700,88,18.431,OK,320,00:11:09,589.250,21.569,Not Venting,Not Run,OK,Not Run,Off,2.069,-1.912,7,0,0,776.910,750.868,13.720,Off,50283,1.713,1.623,8,68,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,30,5.810,Inactive,-7.031,-8.594,19,17.258,40,3,0,0
235,In Gear,0.500,Off,4.984,5,98,Applied,No,Inactive,Inactive,624,Off,13.700,88,18.824,OK,316,00:11:10,560.500,21.569,Not Venting,Not Run,OK,Not Run,Off,1.284,-1.636,7,0,0,681.424,755.208,13.746,Off,50283,1.818,1.698,8,66,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,31,5.900,Inactive,-7.812,-9.375,22.500,17.258,38,3,0,0
236,In Gear,0.500,Off,5.234,5,98,Applied,No,Inactive,Inactive,624,Off,13.800,88,18.431,OK,308,00:11:10,556.750,21.569,Not Venting,Not Run,OK,Not Run,Off,0.892,-1.415,7,0,0,69.444,750.868,13.870,Off,50283,2.088,1.968,8,65,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,33,5.770,Inactive,1.562,0,25.500,17.258,36,3,0,0
237,In Gear,0.500,Off,5.867,5,98,Released,No,Inactive,Inactive,624,Off,13.800,88,18.039,OK,312,00:11:10,617.500,23.137,Not Venting,Not Run,OK,Not Run,Off,0.892,-1.238,7,0,0,112.847,750.868,13.845,Off,50283,1.968,1.878,8,65,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,33,5.710,Inactive,1.562,0.781,20.500,17.258,35,3,0,0
238,In Gear,0.500,Off,5.469,5,98,Released,No,Inactive,Inactive,616,Off,13.800,88,18.039,OK,320,00:11:11,586.250,21.961,Not Venting,Not Run,OK,Not Run,Off,0.500,-1.130,7,0,0,776.910,750.868,13.795,Off,50283,2.058,1.803,8,65,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,33,5.710,Inactive,3.125,-3.906,20.500,17.258,35,3,0,0
239,In Gear,3.078,Off,5.688,5,98,Released,No,Inactive,Inactive,616,Off,13.800,88,19.216,OK,312,00:11:11,600.250,22.353,Not Venting,Not Run,OK,Not Run,Off,2.069,-1.080,7,0,0,169.271,750.868,13.870,Off,50283,1.998,1.983,8,65,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,33,5.980,Inactive,6.250,0.781,20.500,18.547,35,3,0,0
240,In Gear,6.125,Off,8.469,5,98,Released,No,Inactive,Inactive,616,Off,13.900,88,33.725,OK,324,00:11:12,689.750,29.020,Not Venting,Not Run,OK,Not Run,Off,4.814,-1.017,7,0,0,69.444,746.528,13.870,Off,50283,2.734,2.825,8,59,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,38,10.650,Inactive,-1.562,0.781,23,21.945,35,3,0,0
241,In Gear,12.551,Off,15.086,5,98,Released,No,Inactive,Inactive,616,Off,13.800,88,58.431,OK,340,00:11:12,864,69.804,Not Venting,Not Run,OK,Not Run,Off,7.167,-1.017,0,0,0,95.486,746.528,13.870,Off,50283,4.642,4.718,8,48,-10.156,-10.938,Open,Not Run,Not Run,OK,On,Yes,49,19.370,Inactive,-2.344,4.688,23,27.062,36,3,0,0
242,In Gear,14.250,Off,26.969,5,98,Released,No,Inactive,Inactive,616,Off,13.800,88,54.902,OK,364,00:11:13,1279,99.216,Not Venting,Not Run,OK,Not Run,Off,9.912,-1.552,0,0,0,824.653,742.188,13.845,Off,50283,5.319,5.379,8,38,-10.156,-10.938,Open,Not Run,Not Run,OK,On,Yes,60,27.680,Inactive,7.812,-3.125,27,30.051,37,3,0,0
243,In Gear,14.289,Off,31.070,5,98,Released,No,Inactive,Inactive,616,Off,13.800,88,57.255,OK,376,00:11:13,1380.250,100,Not Venting,Not Run,OK,Not Run,Off,10.696,-1.870,0,0,0,65.104,737.847,13.820,Off,50283,5.288,5.364,8,37,-10.156,-10.938,Open,Not Run,Not Run,OK,On,Yes,61,31.360,Inactive,9.375,3.125,27,30.910,37,3,0,0
244,In Gear,13.762,Off,32.164,5,98,Released,No,Inactive,Inactive,616,Off,13.800,88,58.039,OK,376,00:11:13,1423,100,Not Venting,Not Run,OK,Not Run,Off,12.265,-2.587,0,0,0,802.951,733.507,13.845,Off,50283,5.739,5.754,8,37,-10.156,-10.938,Open,Not Run,Not Run,OK,On,Yes,61,32.850,Inactive,6.250,9.375,27,30.773,38,3,0,0
245,In Gear,13.449,Off,29.930,5,98,Released,No,Inactive,Inactive,616,Off,13.800,88,52.157,OK,384,00:11:14,1430,100,Not Venting,Not Run,OK,Not Run,Off,13.441,-3.323,0,0,0,802.951,737.847,13.820,Off,50283,5.033,4.778,8,39,-9.375,-10.938,Open,Not Run,Not Run,OK,On,Yes,59,29.650,Inactive,3.125,0,29,30.188,39,3,0,0
246,In Gear,13.078,Off,28.922,5,98,Released,No,Inactive,Inactive,616,Off,13.800,88,50.980,OK,380,00:11:14,1413.500,100,Not Venting,Not Run,OK,Not Run,Off,14.225,-4.005,0,0,0,842.014,737.847,13.820,Off,50283,4.672,4.958,8,41,-9.375,-10.938,Open,Not Run,Not Run,OK,On,Yes,57,28.770,Inactive,-0.781,5.469,29,29.777,41,3,0,0
247,In Gear,12.785,Off,28.078,5,98,Released,No,Inactive,Inactive,616,Off,13.800,88,51.765,OK,380,00:11:14,1407.500,100,Not Venting,Not Run,OK,Not Run,Off,15.010,-4.657,0,0,0,837.674,755.208,13.820,Off,50283,5.018,4.537,8,42,-9.375,-10.938,Open,Not Run,Not Run,OK,On,Yes,56,28.770,Inactive,6.250,-0.781,29.500,29.777,42,3,0,0
248,In Gear,12.785,Off,28.227,5,98,Released,No,Inactive,Inactive,616,Off,13.800,88,50.196,OK,376,00:11:15,1413.750,100,Not Venting,Not Run,OK,Not Run,Off,15.794,-5.247,0,0,0,807.292,750.868,13.820,Off,50283,4.718,4.342,8,43,-9.375,-10.938,Open,Not Run,Not Run,OK,On,Yes,55,28.360,Inactive,0,-5.469,29.500,29.777,43,3,0,0
249,In Gear,12.766,Off,27.914,5,98,Released,No,Inactive,Inactive,616,Off,13.800,88,50.980,OK,384,00:11:15,1412,100,Not Venting,Not Run,OK,Not Run,Off,16.186,-5.533,0,0,0,134.549,759.549,13.820,Off,50283,4.387,4.703,8,43,-9.375,-10.938,Open,Not Run,Not Run,OK,On,Yes,55,28.670,Inactive,-3.906,3.125,29.500,29.777,44,3,0,0
250,In Gear,12.062,Off,27.336,5,98,Released,No,Inactive,Inactive,616,Off,13.800,88,54.118,OK,372,00:11:15,1326.750,100,Not Venting,Not Run,OK,Not Run,Off,16.971,-6.068,0,0,0,855.035,755.208,13.820,Off,50283,4.868,4.703,8,41,-9.375,-10.938,Open,Not Run,Not Run,OK,On,Yes,56,28.460,Inactive,4.688,3.125,28,29.621,45,3,0,0
251,In Gear,12.043,Off,27.352,5,98,Released,No,Inactive,Inactive,616,Off,13.800,88,52.549,OK,376,00:11:16,1307.500,100,Not Venting,Not Run,OK,Not Run,Off,17.363,-6.536,0,0,0,785.590,768.229,13.820,Off,50283,4.657,4.417,8,40,-9.375,-10.938,Open,Not Run,Not Run,OK,On,Yes,58,27.330,Inactive,-2.344,-3.906,28,29.348,46,3,0,0
252,In Gear,11.379,Off,26.867,5,98,Released,No,Inactive,Inactive,616,Off,13.800,88,51.373,OK,372,00:11:16,1303,100,Not Venting,Not Run,OK,Not Run,Off,17.363,-6.968,0,0,0,750.868,759.549,13.820,Off,50283,4.838,4.718,8,41,-9.375,-10.938,Open,Not Run,Not Run,OK,On,Yes,57,26.270,Inactive,2.344,1.562,28.500,29.055,47,3,0,0
253,In Gear,11.379,Off,26.688,5,98,Released,No,Inactive,Inactive,616,Off,13.800,88,51.373,OK,368,00:11:17,1300.250,100,Not Venting,Not Run,OK,Not Run,Off,17.363,-7.349,0,0,0,807.292,763.889,13.820,Off,50283,4.507,4.402,8,41,-9.375,-10.938,Open,Not Run,Not Run,OK,On,Yes,56,26.470,Inactive,-3.125,-3.906,28.500,29.055,48,3,0,0
254,In Gear,11.379,Off,26.703,5,98,Released,No,Inactive,Inactive,616,Off,13.800,88,51.373,OK,368,00:11:17,1303.250,100,Not Venting,Not Run,OK,Not Run,Off,16.971,-7.700,0,0,0,694.444,763.889,13.820,Off,50283,4.763,4.688,8,41,-9.375,-10.938,Open,Not Run,Not Run,OK,On,Yes,57,26.420,Inactive,1.562,1.562,28.500,29.055,49,3,0,0
255,In Gear,11.574,Off,26.820,5,98,Released,No,Inactive,Inactive,616,Off,13.800,88,51.373,OK,356,00:11:17,1310.250,100,Not Venting,Not Run,OK,Not Run,Off,16.578,-8.012,0,0,0,776.910,768.229,13.845,Off,50283,4.778,4.387,8,41,-9.375,-10.938,Open,Not Run,Not Run,OK,On,Yes,56,26.470,Inactive,1.562,-4.688,28.500,29.055,50,3,0,0
256,In Gear,13.254,Off,29.305,5,98,Released,No,Inactive,Inactive,616,Off,13.800,88,56.078,OK,360,00:11:18,1333.750,100,Not Venting,Not Run,OK,Not Run,Off,16.186,-8.305,0,0,0,555.556,759.549,13.820,Off,50283,4.883,5.108,8,39,-9.375,-10.938,Open,Not Run,Not Run,OK,On,Yes,59,29.600,Inactive,-3.906,0.781,27.500,30.344,51,3,0,0
257,In Gear,14.250,Off,34,5,98,Released,No,Inactive,Inactive,616,Off,13.800,88,60.392,OK,356,00:11:18,1404.750,100,Not Venting,Not Run,OK,Not Run,Off,16.186,-8.563,1,0,0,794.271,763.889,13.820,Off,50283,5.784,5.739,8,35,-9.375,-10.938,Open,Not Run,Not Run,OK,On,Yes,63,33.710,Inactive,2.344,-3.906,26,31.613,52,3,0,0
258,In Gear,14.250,Off,34.969,5,98,Released,No,Inactive,Inactive,616,Off,13.800,88,59.608,OK,368,00:11:19,1447.250,100,Not Venting,Not Run,OK,Not Run,Off,15.794,-8.793,1,0,0,690.104,763.889,13.820,Off,50283,5.529,5.409,8,35,-3.125,-3.125,Open,Not Run,Not Run,OK,On,Yes,63,35.040,Inactive,-4.688,-8.594,27,31.906,52,3,0,0
259,In Gear,14.250,Off,35.484,5,98,Released,No,Inactive,Inactive,616,Off,13.800,88,59.608,OK,364,00:11:19,1465,100,Not Venting,Not Run,OK,Not Run,Off,15.794,-8.987,1,0,0,828.993,763.889,13.820,Off,50283,5.649,5.904,8,35,-3.125,-3.125,Open,Not Run,Not Run,OK,On,Yes,63,34.330,Inactive,-4.688,0,27,32.043,53,3,0,0
260,In Gear,14.133,Off,35.695,5,98,Released,No,Inactive,Inactive,616,Off,13.800,88,58.824,OK,360,00:11:19,1467,100,Not Venting,Not Run,OK,Not Run,Off,15.794,-9.149,1,0,0,160.590,759.549,13.820,Off,50283,5.965,5.874,8,35,-3.125,-3.125,Open,Not Run,Not Run,OK,On,Yes,63,35.100,Inactive,0.781,-0.781,27,32.043,54,3,0,0
261,In Gear,13.410,Off,35.258,5,98,Released,No,Inactive,Inactive,616,Off,13.800,88,57.647,OK,372,00:11:20,1472.500,100,Not Venting,Not Run,OK,Not Run,Off,15.794,-9.315,1,0,0,824.653,759.549,13.820,Off,50283,5.844,5.439,8,35,-3.125,-3.125,Open,Not Run,Not Run,OK,On,Yes,63,33.960,Inactive,0.781,-6.250,27,31.477,55,3,0,0
262,In Gear,11.750,Off,32.242,5,98,Released,No,Inactive,Inactive,616,Off,13.800,88,54.510,OK,376,00:11:20,1436,100,Not Venting,Not Run,OK,Not Run,Off,15.794,-9.473,1,0,0,759.549,750.868,13.845,Off,50283,5.454,5.334,8,39,-3.125,-3.125,Open,Not Run,Not Run,OK,On,Yes,59,31.250,Inactive,1.562,-1.562,28.500,30.344,56,3,0,0
263,In Gear,8.664,Off,24.836,5,98,Released,No,Inactive,Inactive,616,Off,13.800,88,44.706,OK,372,00:11:21,1336.750,95.686,Not Venting,Not Run,OK,Not Run,Off,16.186,-9.630,0,0,0,247.396,759.549,13.845,Off,50283,4.162,3.966,8,46,-9.375,-10.938,Open,Not Run,Not Run,OK,On,Yes,52,23.780,Inactive,-3.906,-7.031,31.500,27.922,57,3,0,0
264,In Gear,7.980,Off,23.625,5,98,Released,No,Inactive,Inactive,616,Off,13.800,88,44.706,OK,372,00:11:21,1298.500,95.294,Not Venting,Not Run,OK,Not Run,Off,16.578,-9.738,0,0,0,125.868,750.868,13.820,Off,50283,4.087,3.936,8,47,-9.375,-10.938,Open,Not Run,Not Run,OK,On,Yes,51,22.770,Inactive,2.344,0,31.500,26.926,58,3,0,0
265,In Gear,0.500,Off,18.289,5,98,Released,No,Inactive,Inactive,616,Off,13.800,88,27.451,OK,368,00:11:21,1242,90.980,Not Venting,Not Run,OK,Not Run,Off,16.971,-9.823,7,0,0,824.653,750.868,13.820,Off,50283,2.885,2.809,8,53,-9.375,-10.938,Open,Not Run,Not Run,OK,On,Yes,46,13.670,Inactive,2.344,3.125,36,22.941,58,3,0,0
266,In Gear,0.500,Off,13.805,5,98,Released,No,Inactive,Inactive,624,Off,13.800,88,28.627,OK,356,00:11:22,1132.500,74.902,Not Venting,Not Run,OK,Not Run,Off,16.971,-9.806,7,0,0,39.062,750.868,13.845,Off,50283,2.464,2.284,8,61,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,37,12.480,Inactive,3.125,0.781,38,22.512,59,3,0,0
267,In Gear,0.500,Off,12.852,5,98,Released,No,Inactive,Inactive,624,Off,13.800,88,27.843,OK,356,00:11:22,1124.750,70.588,Not Venting,Not Run,OK,Not Run,Off,16.971,-9.662,7,0,0,43.403,750.868,13.845,Off,50283,2.224,2.209,8,63,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,35,12.300,Inactive,7.031,1.562,27.500,22.238,59,3,0,0
