Row,+BM Voltage [V],Atmosphere Pressure [kPa],Av Engine Speed of All Cyl [rpm],Battery Voltage [V],Calculate Load [%],Coolant Temp [degree C],Engine Speed [rpm],Engine Speed of Cyl Count1 [rpm],Engine Speed of Cyl Count2 [rpm],IGN Advance [deg],Injection Volum (Cylinder1) [ml],Knock Correct Learn Value [degree CA],Short FT (Bank1 Sensor1) [%],Short FT (Bank2 Sensor1) [%]
1505,13.828,97,51199.219,13.593,22.745,79,1485.750,51199.219,51199.219,27.500,0.124,21,0,0.781
1506,13.827,97,51199.219,13.593,22.353,79,1460,51199.219,51199.219,27.500,0.124,21,-1.562,-0.781
1507,13.810,97,51199.219,13.593,22.353,79,1432.750,51199.219,51199.219,27.500,0.124,21,-2.344,-1.562
1508,13.807,97,51199.219,13.593,22.353,79,1400,51199.219,51199.219,27.500,0.101,21,-2.344,-1.562
1509,13.807,97,51199.219,13.593,22.353,79,1367.750,51199.219,51199.219,27.500,0.101,21,-2.344,-1.562
1510,13.827,97,51199.219,13.593,21.961,79,1332.750,51199.219,51199.219,27.500,0.101,21,-1.562,-1.562
1511,13.831,97,51199.219,13.574,22.353,79,1290.500,51199.219,51199.219,27.500,0.101,21,-1.562,-1.562
1512,13.828,97,51199.219,13.574,22.745,79,1262.500,51199.219,51199.219,27,0.101,21,-0.781,-0.781
1513,13.828,97,51199.219,13.574,23.137,79,1244.500,51199.219,51199.219,27,0.101,21,-0.781,0
1514,13.831,97,51199.219,13.574,23.137,79,1233.500,51199.219,51199.219,27,0.097,21,0.781,0
1515,13.828,97,51199.219,13.574,23.529,79,1229.500,51199.219,51199.219,27,0.097,21,0.781,0
1516,13.828,97,51199.219,13.593,23.529,79,1228.750,51199.219,51199.219,27,0.097,21,0.781,0.781
1517,13.837,97,51199.219,13.574,23.529,79,1232.750,51199.219,51199.219,27,0.097,21,0.781,0.781
1518,13.838,97,51199.219,13.593,23.529,79,1240.500,51199.219,51199.219,27,0.097,21,0.781,0.781
1519,13.828,97,51199.219,13.593,23.922,79,1244.500,51199.219,51199.219,27,0.097,21,0.781,0.781
1520,13.866,97,51199.219,13.593,23.529,79,1254.500,51199.219,51199.219,27,0.107,21,0.781,0.781
1521,13.866,97,51199.219,13.593,24.706,79,1276.500,51199.219,51199.219,27,0.107,21,0.781,0.781
1522,13.867,97,51199.219,13.593,25.882,79,1310,51199.219,51199.219,27,0.107,21,0.781,0.781
1523,13.883,97,51199.219,13.593,27.059,79,1373.250,51199.219,51199.219,27.500,0.107,21,0.781,0.781
1524,13.867,97,51199.219,13.593,27.843,79,1447.500,51199.219,51199.219,27.500,0.107,21,1.562,0.781
1525,13.867,97,51199.219,13.613,27.451,79,1509.250,51199.219,51199.219,28,0.107,21,2.344,0.781
1526,13.828,97,51199.219,13.593,26.667,79,1567.750,51199.219,51199.219,28,0.131,21,2.344,1.562
1527,13.846,97,51199.219,13.593,25.490,79,1605.250,51199.219,51199.219,28,0.131,21,1.562,1.562
1528,13.811,97,51199.219,13.613,24.314,79,1624,51199.219,51199.219,28,0.131,21,-0.781,0.781
1529,13.809,97,51199.219,13.593,21.569,79,1592.750,51199.219,51199.219,28,0.131,21,-2.344,-1.562
1530,13.823,97,51199.219,13.593,18.824,79,1475.750,51199.219,51199.219,27.500,0.131,21,0,0
1531,13.846,97,51199.219,13.574,17.647,79,1307,51199.219,51199.219,17.500,0.091,21,0,0
1532,13.817,97,51199.219,13.574,19.216,79,1214,51199.219,51199.219,21.500,0.091,21,0,0
1533,13.799,97,51199.219,13.574,20,79,1145.250,51199.219,51199.219,21.500,0.091,21,0,0
1534,13.827,97,51199.219,13.574,20,79,1071.750,51199.219,51199.219,21,0.091,21,0,0
1535,13.827,97,51199.219,13.554,20,79,1019.500,51199.219,51199.219,20.500,0.091,21,0,-0.781
1536,13.789,97,51199.219,13.554,20.392,79,975.750,51199.219,51199.219,20.500,0.091,21,-2.344,-1.562
1537,13.789,97,51199.219,13.554,20.784,79,938.250,51199.219,51199.219,20.500,0.091,21,-3.125,-2.344
1538,13.778,97,51199.219,13.535,21.569,79,886.500,51199.219,51199.219,19,0.091,21,-3.906,-3.125
1539,13.770,97,51199.219,13.535,22.353,79,859.250,51199.219,51199.219,18.500,0.089,21,-3.906,-3.906
1540,13.750,97,51199.219,13.535,22.745,79,840.500,51199.219,51199.219,18,0.089,21,-4.688,-3.906
1541,13.788,97,51199.219,13.515,23.137,79,820.250,51199.219,51199.219,17.500,0.089,21,-4.688,-3.125
1542,13.789,97,51199.219,13.515,23.137,79,804.500,51199.219,51199.219,17.500,0.089,21,-3.906,-3.125
1543,13.789,97,51199.219,13.515,23.529,79,776.500,51199.219,51199.219,17,0.089,21,-3.125,-2.344
1544,13.778,97,51199.219,13.515,23.922,79,772.500,51199.219,51199.219,17,0.089,21,-3.125,-2.344
1545,13.745,96,51199.219,13.515,24.706,79,770.250,51199.219,51199.219,17,0.089,21,-2.344,-1.562
1546,13.735,96,51199.219,13.515,24.314,79,777.250,51199.219,51199.219,17,0.089,21,-1.562,-1.562
1547,13.750,96,51199.219,13.515,23.922,79,783.500,51199.219,51199.219,17,0.089,21,-0.781,-0.781
1548,13.760,97,51199.219,13.515,23.922,79,790.500,51199.219,51199.219,17,0.089,21,0,-0.781
1549,13.751,97,51199.219,13.515,23.529,79,796,51199.219,51199.219,17,0.100,21,0.781,0
1550,13.768,97,51199.219,13.515,23.529,79,797.500,51199.219,51199.219,17,0.100,21,0.781,0.781
1551,13.765,96,51199.219,13.515,23.529,79,807,51199.219,51199.219,17.500,0.100,21,0.781,0.781
1552,13.750,96,51199.219,13.515,23.137,79,813.250,51199.219,51199.219,17.500,0.100,21,0.781,0.781
1553,13.768,96,51199.219,13.515,22.745,79,814,51199.219,51199.219,17.500,0.100,21,0.781,0.781
1554,13.768,97,51199.219,13.515,22.745,79,812.500,51199.219,51199.219,17.500,0.100,21,0,0.781
1555,13.763,97,51199.219,13.535,22.745,79,803,51199.219,51199.219,17,0.100,21,0,0.781
1556,13.752,97,51199.219,13.515,22.745,79,794.500,51199.219,51199.219,17,0.100,21,0,0.781
1557,13.750,96,51199.219,13.515,22.745,79,786.500,51199.219,51199.219,17,0.100,21,0,0.781
1558,13.729,96,51199.219,13.515,22.745,79,780.250,51199.219,51199.219,17,0.100,21,0,0.781
1559,13.749,96,51199.219,13.515,22.745,80,775,51199.219,51199.219,17,0.097,21,0,0.781
1560,13.730,97,51199.219,13.496,22.745,80,757.750,51199.219,51199.219,17,0.097,21,0,0.781
1561,13.712,97,51199.219,13.515,23.137,80,755.250,51199.219,51199.219,17,0.097,21,0.781,0.781
1562,13.729,96,51199.219,13.496,23.137,80,745.250,51199.219,51199.219,17,0.097,21,0.781,0.781
1563,13.711,96,51199.219,13.496,23.137,80,742,51199.219,51199.219,17,0.097,21,0.781,0.781
1564,13.711,96,51199.219,13.515,23.137,80,731.250,51199.219,51199.219,17,0.097,21,0.781,0.781
1565,13.729,97,51199.219,13.496,23.137,80,725,51199.219,51199.219,17,0.097,21,0.781,0.781
1566,13.749,97,51199.219,13.496,23.137,80,730.250,51199.219,51199.219,17,0.097,21,0.781,0.781
1567,13.732,97,51199.219,13.496,23.529,80,724,51199.219,51199.219,17,0.097,21,0.781,0.781
1568,13.749,96,51199.219,13.496,23.137,80,721.750,51199.219,51199.219,17,0.097,21,0,0.781
1569,13.749,97,51199.219,13.496,23.137,80,723.250,51199.219,51199.219,17,0.097,21,0.781,1.562
1570,13.750,96,51199.219,13.496,23.529,80,720.250,51199.219,51199.219,17,0.097,21,0.781,1.562
1571,13.749,97,51199.219,13.496,23.529,80,720.250,51199.219,51199.219,17,0.097,21,0.781,1.562
1572,13.749,97,51199.219,13.496,23.529,80,713.250,51199.219,51199.219,17,0.097,21,0.781,2.344
1573,13.750,97,51199.219,13.496,23.529,80,720.250,51199.219,51199.219,17,0.097,21,0.781,2.344
1574,13.739,96,51199.219,13.496,23.529,80,712.500,51199.219,51199.219,17,0.097,21,0.781,2.344
1575,13.749,96,51199.219,13.496,23.529,80,721,51199.219,51199.219,17,0.097,21,0.781,3.125
1576,13.749,96,51199.219,13.496,23.529,80,725,51199.219,51199.219,17,0.097,21,1.562,3.125
1577,13.749,97,51199.219,13.496,23.529,80,727.250,51199.219,51199.219,17,0.097,21,1.562,3.125
1578,13.750,97,51199.219,13.496,23.529,80,729.500,51199.219,51199.219,17,0.097,21,1.562,3.125
1579,13.750,96,51199.219,13.496,23.529,80,732,51199.219,51199.219,15.500,0.097,21,1.562,3.125
1580,13.750,97,51199.219,13.496,23.529,80,733.500,51199.219,51199.219,15,0.097,21,1.562,3.906
1581,13.730,96,51199.219,13.476,23.529,80,724,51199.219,51199.219,15,0.099,21,1.562,3.906
1582,13.727,97,51199.219,13.496,23.529,80,728.750,51199.219,51199.219,15,0.099,21,0.781,3.906
1583,13.712,97,51199.219,13.496,23.529,80,718.750,51199.219,51199.219,15,0.099,21,0.781,3.125
1584,13.711,97,51199.219,13.476,23.529,80,718.750,51199.219,51199.219,15,0.099,21,0.781,3.125
1585,13.702,96,51199.219,13.476,23.529,80,706.250,51199.219,51199.219,15,0.099,21,0.781,3.125
1586,13.706,97,51199.219,13.476,23.529,80,714.750,51199.219,51199.219,15,0.099,21,0.781,3.125
1587,13.710,96,51199.219,13.476,23.529,80,706.250,51199.219,51199.219,15,0.099,21,0.781,3.125
1588,13.710,97,51199.219,13.496,23.529,80,709.250,51199.219,51199.219,15.500,0.099,21,0.781,3.125
1589,13.693,97,51199.219,13.476,23.922,80,706.250,51199.219,51199.219,15,0.099,21,1.562,2.344
1590,13.710,97,51199.219,13.476,23.922,80,707.750,51199.219,51199.219,15,0.099,21,1.562,3.125
1591,13.710,97,51199.219,13.496,23.922,80,700.750,51199.219,51199.219,15,0.099,21,1.562,3.125
1592,13.700,96,51199.219,13.476,23.922,80,703,51199.219,51199.219,15,0.099,21,1.562,2.344
1593,13.706,96,51199.219,13.476,23.922,80,698.250,51199.219,51199.219,15,0.099,21,1.562,3.125
1594,13.710,97,51199.219,13.476,23.922,80,693.750,51199.219,51199.219,15,0.099,21,1.562,3.125
1595,13.693,97,51199.219,13.476,23.922,80,696.750,51199.219,51199.219,15,0.099,21,1.562,3.125
1596,13.710,96,51199.219,13.476,23.922,80,700,51199.219,51199.219,15,0.099,21,1.562,3.125
1597,13.706,97,51199.219,13.476,23.922,80,706.250,51199.219,51199.219,15,0.099,21,1.562,2.344
1598,13.712,96,51199.219,13.496,23.922,80,713.250,51199.219,51199.219,15,0.099,21,2.344,2.344
1599,13.710,97,51199.219,13.476,23.922,80,714.750,51199.219,51199.219,15,0.099,21,2.344,3.125
1600,13.708,97,51199.219,13.496,23.922,80,720.250,51199.219,51199.219,15,0.099,21,2.344,3.125
1601,13.710,97,51199.219,13.496,23.529,80,717.750,51199.219,51199.219,15,0.099,21,2.344,3.125
1602,13.710,97,51199.219,13.476,23.529,80,714,51199.219,51199.219,15,0.099,21,2.344,3.125
1603,13.710,96,51199.219,13.476,23.529,80,714,51199.219,51199.219,15,0.101,21,2.344,3.125
1604,13.700,96,51199.219,13.476,23.529,80,709.250,51199.219,51199.219,15,0.101,21,2.344,3.125
1605,13.701,97,51199.219,13.476,23.922,80,706.250,51199.219,51199.219,15,0.101,21,2.344,3.125
1606,13.708,97,51199.219,13.476,23.529,80,709.250,51199.219,51199.219,15,0.101,21,1.562,3.125
1607,13.710,97,51199.219,13.476,23.529,80,703,51199.219,51199.219,15,0.101,21,1.562,3.125
1608,13.691,97,51199.219,13.476,23.529,80,701.500,51199.219,51199.219,15,0.101,21,1.562,3.125
1609,13.691,96,51199.219,13.476,23.529,80,700,51199.219,51199.219,15,0.101,21,1.562,3.125
1610,13.696,96,51199.219,13.476,23.922,80,696.750,51199.219,51199.219,15,0.101,21,1.562,3.125
1611,13.710,97,51199.219,13.476,23.922,80,703,51199.219,51199.219,15,0.101,21,1.562,3.125
1612,13.691,97,51199.219,13.476,23.922,80,701.500,51199.219,51199.219,15,0.101,21,1.562,2.344
1613,13.710,97,51199.219,13.476,23.529,80,707.750,51199.219,51199.219,15,0.101,21,1.562,3.125
1614,13.708,97,51199.219,13.476,23.529,80,703,51199.219,51199.219,15,0.101,21,1.562,3.125
1615,13.691,96,51199.219,13.476,23.922,80,700,51199.219,51199.219,15,0.100,21,1.562,3.125
1616,13.695,97,51199.219,13.476,23.922,80,698.250,51199.219,51199.219,15,0.100,21,1.562,2.344
1617,13.710,97,51199.219,13.476,23.922,80,697.500,51199.219,51199.219,15,0.100,21,1.562,2.344
1618,13.710,97,51199.219,13.476,23.922,80,702.250,51199.219,51199.219,15,0.100,21,1.562,2.344
1619,13.695,97,51199.219,13.476,23.529,80,700.750,51199.219,51199.219,15,0.100,21,1.562,2.344
1620,13.691,96,51199.219,13.476,23.922,80,703,51199.219,51199.219,15,0.100,21,1.562,2.344
1621,13.706,96,51199.219,13.476,23.922,80,700,51199.219,51199.219,15,0.100,21,1.562,2.344
1622,13.710,97,51199.219,13.476,23.922,80,704.500,51199.219,51199.219,15,0.100,21,2.344,2.344
1623,13.710,97,51199.219,13.476,23.529,80,704.500,51199.219,51199.219,15,0.100,21,1.562,2.344
1624,13.701,97,51199.219,13.476,23.922,80,699,51199.219,51199.219,15,0.100,21,1.562,2.344
1625,13.710,97,51199.219,13.476,23.922,80,709.250,51199.219,51199.219,15,0.100,21,1.562,2.344
1626,13.710,96,51199.219,13.476,23.922,80,707,51199.219,51199.219,15,0.101,21,1.562,2.344
1627,13.702,97,51199.219,13.476,23.529,80,710.750,51199.219,51199.219,15,0.101,21,1.562,3.125
1628,13.710,97,51199.219,13.476,23.529,80,709.250,51199.219,51199.219,15,0.101,21,1.562,3.125
1629,13.710,97,51199.219,13.476,23.529,80,703.750,51199.219,51199.219,15,0.101,21,1.562,3.125
1630,13.710,97,51199.219,13.476,23.529,80,709.250,51199.219,51199.219,15,0.101,21,1.562,2.344
1631,13.711,97,51199.219,13.457,23.529,80,706.250,51199.219,51199.219,15,0.101,21,1.562,3.125
1632,13.718,96,51199.219,13.476,23.529,80,700,51199.219,51199.219,15.500,0.101,21,1.562,3.125
1633,13.712,97,51199.219,13.476,23.922,80,705.250,51199.219,51199.219,15,0.101,21,1.562,3.125
1634,13.711,97,51199.219,13.476,23.922,80,701.500,51199.219,51199.219,15,0.101,21,1.562,2.344
1635,13.711,97,51199.219,13.476,23.922,80,701.500,51199.219,51199.219,15,0.101,21,0.781,2.344
1636,13.711,97,51199.219,13.476,23.529,80,696,51199.219,51199.219,15,0.101,21,0.781,2.344
1637,13.711,96,51199.219,13.476,23.529,80,698.250,51199.219,51199.219,15,0.100,21,0.781,2.344
1638,13.711,96,51199.219,13.476,23.922,80,695.250,51199.219,51199.219,15,0.100,21,1.562,2.344
1639,13.711,97,51199.219,13.476,23.922,80,699,51199.219,51199.219,15,0.100,21,1.562,2.344
1640,13.728,97,51199.219,13.476,23.922,80,700.750,51199.219,51199.219,15,0.100,21,1.562,2.344
1641,13.711,97,51199.219,13.476,23.922,80,703,51199.219,51199.219,15,0.100,21,1.562,2.344
1642,13.711,97,51199.219,13.476,23.922,80,698.250,51199.219,51199.219,15,0.100,21,1.562,2.344
1643,13.711,96,51199.219,13.476,23.922,80,696,51199.219,51199.219,15,0.100,21,1.562,2.344
1644,13.711,97,51199.219,13.457,23.922,80,693.750,51199.219,51199.219,15,0.100,21,1.562,2.344
1645,13.711,96,51199.219,13.476,23.922,80,698.250,51199.219,51199.219,15,0.100,21,1.562,2.344
1646,13.711,97,51199.219,13.457,23.922,80,696.750,51199.219,51199.219,15,0.100,21,1.562,2.344
1647,13.710,97,51199.219,13.457,23.922,80,693.750,51199.219,51199.219,15,0.100,21,1.562,2.344
1648,13.711,97,51199.219,13.476,23.922,80,698.250,51199.219,51199.219,15,0.100,21,1.562,2.344
1649,13.711,96,51199.219,13.476,23.922,80,703,51199.219,51199.219,15,0.101,21,1.562,2.344
1650,13.711,97,51199.219,13.476,23.922,80,700.750,51199.219,51199.219,15,0.101,21,1.562,2.344
1651,13.710,97,51199.219,13.476,23.922,80,700,51199.219,51199.219,15,0.101,21,1.562,2.344
1652,13.711,97,51199.219,13.476,23.922,80,692.750,51199.219,51199.219,15,0.101,21,1.562,2.344
1653,13.711,97,51199.219,13.476,23.922,80,696.750,51199.219,51199.219,15,0.101,21,1.562,2.344
1654,13.711,96,51199.219,13.476,23.922,80,691.250,51199.219,51199.219,15,0.101,21,1.562,2.344
1655,13.711,96,51199.219,13.457,23.922,80,699,51199.219,51199.219,15,0.101,21,1.562,2.344
1656,13.711,96,51199.219,13.476,23.922,80,698.250,51199.219,51199.219,15,0.101,21,1.562,2.344
1657,13.711,97,51199.219,13.476,23.922,80,704.500,51199.219,51199.219,15,0.101,21,1.562,2.344
1658,13.711,97,51199.219,13.476,23.922,80,707.750,51199.219,51199.219,15,0.101,21,1.562,2.344
1659,13.726,97,51199.219,13.457,23.922,80,701.500,51199.219,51199.219,15,0.101,21,1.562,2.344
1660,13.711,96,51199.219,13.476,23.922,80,699,51199.219,51199.219,15,0.101,21,1.562,2.344
1661,13.710,97,51199.219,13.457,23.922,80,700,51199.219,51199.219,15,0.101,21,1.562,2.344
1662,13.711,96,51199.219,13.476,23.922,80,695.250,51199.219,51199.219,15,0.101,21,1.562,2.344
1663,13.711,97,51199.219,13.457,23.922,80,692,51199.219,51199.219,15,0.101,21,1.562,2.344
1664,13.711,97,51199.219,13.457,23.922,80,696,51199.219,51199.219,15,0.101,21,1.562,2.344
1665,13.710,96,51199.219,13.476,23.922,80,692,51199.219,51199.219,15,0.101,21,1.562,2.344
1666,13.711,96,51199.219,13.476,23.922,80,696,51199.219,51199.219,15,0.101,21,1.562,2.344
1667,13.710,96,51199.219,13.476,23.922,80,692,51199.219,51199.219,15,0.101,21,1.562,2.344
1668,13.706,97,51199.219,13.457,24.314,80,696.750,51199.219,51199.219,15,0.101,21,1.562,2.344
1669,13.711,97,51199.219,13.476,23.922,80,697.500,51199.219,51199.219,15,0.101,21,1.562,2.344
1670,13.710,97,51199.219,13.476,23.922,80,702.250,51199.219,51199.219,15,0.101,21,1.562,2.344
1671,13.711,96,51199.219,13.476,23.922,80,702.250,51199.219,51199.219,15,0.101,21,0.781,2.344
1672,13.710,97,51199.219,13.476,23.922,80,700.750,51199.219,51199.219,15,0.101,21,1.562,1.562
1673,13.712,96,51199.219,13.476,23.922,80,701.500,51199.219,51199.219,15,0.101,21,1.562,1.562
1674,13.710,97,51199.219,13.476,23.922,80,699,51199.219,51199.219,15,0.101,21,0.781,1.562
1675,13.710,97,51199.219,13.476,23.922,80,698.250,51199.219,51199.219,15,0.101,21,0.781,1.562
1676,13.710,97,51199.219,13.457,23.922,80,699,51199.219,51199.219,15,0.101,21,0.781,0.781
1677,13.711,96,51199.219,13.476,23.922,80,700.750,51199.219,51199.219,15,0.101,21,0.781,0.781
1678,13.700,96,51199.219,13.476,23.922,80,692,51199.219,51199.219,15,0.101,21,0.781,1.562
1679,13.711,96,51199.219,13.457,23.922,80,699,51199.219,51199.219,15,0.101,21,0.781,0.781
1680,13.710,97,51199.219,13.457,23.922,80,696,51199.219,51199.219,15,0.101,21,0.781,1.562
1681,13.710,97,51199.219,13.476,23.922,80,691.250,51199.219,51199.219,15,0.101,21,0.781,1.562
1682,13.710,96,51199.219,13.457,23.922,80,691.250,51199.219,51199.219,15,0.101,21,0.781,1.562
1683,13.706,96,51199.219,13.457,24.314,80,692,51199.219,51199.219,15,0.101,21,0.781,1.562
1684,13.693,96,51199.219,13.476,23.922,80,688.250,51199.219,51199.219,15,0.101,21,0.781,1.562
1685,13.710,97,51199.219,13.457,23.922,80,692.750,51199.219,51199.219,15,0.101,21,0.781,1.562
1686,13.710,97,51199.219,13.457,23.922,80,692,51199.219,51199.219,15,0.101,21,0.781,1.562
1687,13.711,97,51199.219,13.476,23.922,80,692.750,51199.219,51199.219,15,0.101,21,0.781,1.562
1688,13.711,96,51199.219,13.476,23.922,80,700,51199.219,51199.219,15,0.101,21,0.781,1.562
1689,13.710,96,51199.219,13.457,23.922,80,692,51199.219,51199.219,15,0.101,21,1.562,1.562
1690,13.710,96,51199.219,13.476,23.922,80,700.750,51199.219,51199.219,15,0.101,21,1.562,1.562
1691,13.710,97,51199.219,13.457,23.922,80,697.500,51199.219,51199.219,15,0.101,21,1.562,1.562
1692,13.710,97,51199.219,13.457,23.922,80,703,51199.219,51199.219,15,0.101,21,1.562,1.562
1693,13.711,97,51199.219,13.476,23.922,80,708.500,51199.219,51199.219,15,0.101,21,1.562,1.562
1694,13.710,96,51199.219,13.457,23.922,80,703.750,51199.219,51199.219,15,0.101,21,1.562,1.562
1695,13.711,96,51199.219,13.476,23.922,80,707,51199.219,51199.219,15,0.101,21,0.781,1.562
1696,13.711,97,51199.219,13.476,23.529,80,706.250,51199.219,51199.219,15,0.101,21,0.781,1.562
1697,13.710,97,51199.219,13.457,23.529,80,697.500,51199.219,51199.219,15,0.101,21,0.781,1.562
1698,13.710,97,51199.219,13.476,23.922,80,698.250,51199.219,51199.219,15,0.101,21,0.781,1.562
1699,13.695,96,51199.219,13.476,23.922,80,692.750,51199.219,51199.219,15,0.101,21,0.781,1.562
1700,13.710,97,51199.219,13.457,23.922,80,684.250,51199.219,51199.219,15,0.101,21,0.781,0.781
1701,13.701,96,51199.219,13.457,23.922,80,694.500,51199.219,51199.219,15,0.101,21,0.781,0.781
1702,13.699,97,51199.219,13.457,23.922,80,693.750,51199.219,51199.219,15,0.101,21,0.781,0.781
1703,13.710,97,51199.219,13.457,23.922,80,693.750,51199.219,51199.219,15,0.101,21,1.562,1.562
1704,13.708,97,51199.219,13.457,23.922,80,688.250,51199.219,51199.219,15,0.101,21,1.562,1.562
1705,13.710,96,51199.219,13.476,23.922,80,693.750,51199.219,51199.219,15,0.101,21,1.562,1.562
1706,13.708,96,51199.219,13.457,23.922,80,697.500,51199.219,51199.219,15,0.100,21,1.562,1.562
1707,13.710,96,51199.219,13.457,23.922,80,695.250,51199.219,51199.219,15,0.100,21,1.562,1.562
1708,13.695,97,51199.219,13.457,23.922,80,693.750,51199.219,51199.219,15,0.100,21,1.562,1.562
1709,13.710,97,51199.219,13.457,23.922,80,694.500,51199.219,51199.219,15,0.100,21,1.562,1.562
1710,13.710,97,51199.219,13.457,23.922,80,696.750,51199.219,51199.219,15,0.100,21,1.562,1.562
1711,13.711,97,51199.219,13.476,23.922,80,695.250,51199.219,51199.219,15,0.100,21,1.562,1.562
1712,13.700,96,51199.219,13.457,23.922,80,697.500,51199.219,51199.219,15,0.100,21,1.562,1.562
1713,13.710,96,51199.219,13.457,23.922,80,695.250,51199.219,51199.219,15,0.100,21,1.562,1.562
1714,13.707,97,51199.219,13.457,23.922,80,695.250,51199.219,51199.219,15,0.100,21,1.562,1.562
1715,13.710,97,51199.219,13.457,23.922,80,697.500,51199.219,51199.219,15,0.100,21,1.562,0.781
1716,13.710,96,51199.219,13.457,23.922,80,699,51199.219,51199.219,15,0.100,21,1.562,0.781
1717,13.711,97,51199.219,13.457,23.922,80,699,51199.219,51199.219,15,0.101,21,1.562,0.781
1718,13.710,96,51199.219,13.457,23.922,80,700,51199.219,51199.219,15,0.101,21,1.562,1.562
1719,13.710,97,51199.219,13.457,23.922,80,700,51199.219,51199.219,15,0.101,21,1.562,1.562
1720,13.710,97,51199.219,13.476,23.922,80,699,51199.219,51199.219,15,0.101,21,1.562,1.562
1721,13.700,97,51199.219,13.457,23.922,80,694.500,51199.219,51199.219,15,0.101,21,1.562,1.562
1722,13.708,97,51199.219,13.457,23.922,80,695.250,51199.219,51199.219,15,0.101,21,1.562,1.562
1723,13.701,96,51199.219,13.457,23.922,80,691.250,51199.219,51199.219,15,0.101,21,1.562,1.562
1724,13.695,96,51199.219,13.457,23.922,80,694.500,51199.219,51199.219,15,0.101,21,1.562,1.562
1725,13.711,97,51199.219,13.457,23.922,80,697.500,51199.219,51199.219,15,0.101,21,1.562,1.562
1726,13.702,97,51199.219,13.457,23.922,80,694.500,51199.219,51199.219,15,0.101,21,1.562,1.562
1727,13.710,97,51199.219,13.457,23.922,80,695.250,51199.219,51199.219,15,0.101,21,1.562,1.562
1728,13.710,97,51199.219,13.457,23.922,80,700.750,51199.219,51199.219,15,0.101,21,1.562,1.562
1729,13.700,96,51199.219,13.476,23.922,80,700,51199.219,51199.219,15,0.101,21,1.562,1.562
1730,13.710,97,51199.219,13.457,23.922,80,696.750,51199.219,51199.219,15,0.101,21,1.562,1.562
1731,13.706,97,51199.219,13.457,23.922,80,693.750,51199.219,51199.219,15,0.101,21,1.562,1.562
1732,13.691,97,51199.219,13.457,23.922,80,687.500,51199.219,51199.219,15,0.101,21,1.562,1.562
1733,13.710,97,51199.219,13.476,23.922,80,690.500,51199.219,51199.219,15,0.101,21,1.562,1.562
