Row,5 Volt Reference 1 [V],5 Volt Reference 2 [V],Accelerator Pedal Position (APP) Indicated Angle [%],Barometric Pressure (BARO) [kPa],Camshaft Position (CMP) Active Counter [counts],Camshaft Position (CMP) Sensor [rpm],Crankshaft Position (CKP) Active Counter [counts],Crankshaft Position (CKP) Resync Counter [counts],Crankshaft Position (CKP) Sensor [rpm],Engine Coolant Temperature (ECT) Sensor [degree C],Engine Load [%],Engine Run Time,Engine Speed [rpm],Ignition 1 Signal [V],Intake Air Temperature (IAT) Sensor [degree C],Knock Detected Cylinder 1,Knock Detected Cylinder 2,Knock Detected Cylinder 3,Knock Detected Cylinder 4,Knock Detected Cylinder 5,Knock Detected Cylinder 6,Knock Detected Cylinder 7,Knock Detected Cylinder 8,Knock Retard [deg],Malfunction Indicator Lamp (MIL) Requested By DTC,Manifold Absolute Pressure (MAP) Sensor [kPa],Mass Air Flow (MAF) Sensor [g/s],Spark [deg],Throttle Position (TP) Indicated Angle [%],Torque Management Spark Retard [deg],Total Knock Retard [deg],Vehicle Speed Sensor [km/h]
745,5.043,5.043,7.844,98,33,920,200,0,963,95,40.784,00:09:51,992.250,13.746,20,No,No,No,No,No,No,No,No,0,Yes,45,14.060,22,23.801,0,0.527,19
746,5.043,5.065,6.965,98,54,1042,28,0,1039,95,38.824,00:09:51,1048,13.720,20,No,No,No,No,No,No,No,No,0,Yes,45,16.090,31,24.660,0,0,19
747,5.043,5.065,6.613,98,75,1043,128,0,1037,95,37.647,00:09:52,1039.750,13.670,20,No,No,No,No,No,No,No,No,0,Yes,43,15.050,34,24.230,0,0,19
748,5.043,5.065,9.504,98,95,1024,213,0,1030,95,48.235,00:09:52,1016.500,13.670,20,No,No,No,No,No,No,No,No,0,Yes,46,18.960,30.500,26.066,0,0,18
749,5.043,5.065,9.875,98,117,1113,74,0,1118,95,42.745,00:09:53,1117,13.696,20,No,No,No,No,No,No,No,No,0,Yes,48,18.900,31,25.930,0,0,19
750,5.043,5.043,8.508,98,140,1162,223,0,1160,95,42.745,00:09:54,1156,13.696,20,No,No,No,No,No,No,No,No,0,Yes,49,19.310,31.500,26.066,0,0,19
751,5.043,5.043,13.605,98,163,1162,120,0,1155,95,54.902,00:09:54,1169.250,13.646,20,No,No,No,No,No,No,No,No,0,Yes,54,25.390,28,28.625,0,0,18
752,5.043,5.043,21.379,98,187,1357,71,0,1370,95,72.549,00:09:55,1387.500,13.670,20,No,No,No,No,No,No,Yes,No,0.176,Yes,71,38.530,23.500,33.469,0,0.176,17
753,5.043,5.065,20.871,98,218,1569,184,0,1572,95,70.196,00:09:55,1571.500,13.670,20,No,No,No,No,Yes,No,Yes,No,0,Yes,73,42.050,24.500,34.465,0,0,17
754,5.043,5.043,19.543,98,249,1527,57,0,1527,95,66.275,00:09:56,1529,13.670,20,No,No,No,No,No,No,No,No,0,Yes,70,39.840,26,33.742,0,0,19
755,5.043,5.065,18.156,98,23,1493,163,0,1489,95,63.529,00:09:57,1487.750,13.670,20,No,No,Yes,No,No,No,No,No,0.352,Yes,68,37.780,26,33.176,0,0.352,19
756,5.043,5.065,18.547,98,53,1485,1,0,1485,95,65.098,00:09:57,1488.750,13.670,20,No,No,No,No,No,No,No,No,0.264,Yes,69,37.780,26,33.176,0,0.176,19
757,5.043,5.043,18.332,98,82,1490,98,0,1489,95,65.098,00:09:58,1490.500,13.670,20,No,No,No,No,No,No,No,No,0,Yes,69,37.640,26,33.176,0,0,19
758,5.043,5.043,18.703,98,112,1496,196,0,1497,95,66.667,00:09:58,1499,13.670,20,No,No,No,No,No,No,No,No,0,Yes,69,38.680,26,33.312,0,0,19
759,5.043,5.043,17.688,98,142,1499,42,0,1500,95,64.706,00:09:59,1499.750,13.670,20,No,No,No,No,No,No,No,No,0,Yes,68,37.010,26.500,33.039,0,0,18
760,5.043,5.043,17.492,98,172,1474,132,0,1475,95,64.706,00:10:00,1469.500,13.696,20,No,No,No,No,No,No,No,No,0,Yes,68,37.220,26,32.902,0,0,18
761,5.043,5.043,17.688,98,201,1458,215,0,1461,95,63.529,00:10:00,1459,13.670,20,No,No,No,No,No,Yes,No,No,0.088,Yes,67,36.190,25.500,32.609,0,0,17
762,5.043,5.043,18.059,98,230,1458,39,0,1456,95,63.137,00:10:01,1458,13.696,20,No,No,No,No,Yes,Yes,No,No,0.615,Yes,68,36.460,25.500,32.609,0,0.527,18
763,5.043,5.065,18.332,98,4,1479,123,0,1481,95,63.529,00:10:01,1478.750,13.696,20,No,No,No,No,Yes,No,No,No,1.406,Yes,68,37.080,25,32.902,0,1.406,18
764,5.043,5.043,18.371,98,33,1480,208,0,1478,95,63.137,00:10:02,1477.500,13.670,20,No,No,No,No,Yes,Yes,No,No,1.143,Yes,68,36.880,25,32.902,0,1.055,18
765,5.043,5.065,21.379,98,63,1539,56,0,1537,95,68.235,00:10:03,1539,13.621,20,No,No,Yes,No,No,No,No,No,2.461,Yes,72,41.880,22.500,34.309,0,2.461,18
766,5.043,5.043,21.242,98,95,1570,194,0,1569,95,69.020,00:10:03,1572,13.621,20,No,No,Yes,No,Yes,No,No,No,3.340,Yes,73,42.760,21.500,34.738,0,3.340,18
767,5.043,5.043,21.242,98,126,1554,77,0,1556,95,68.627,00:10:04,1554.500,13.621,20,No,No,No,No,No,No,No,No,3.076,Yes,72,43.300,22,34.465,0,2.988,18
768,5.043,5.065,20.871,98,157,1564,214,0,1563,95,67.843,00:10:04,1564.250,13.621,20,No,No,No,No,No,No,No,No,2.813,Yes,72,42.490,22.500,34.465,0,2.812,18
769,5.043,5.065,19.855,98,188,1541,87,0,1542,95,67.059,00:10:05,1538,13.670,20,No,No,No,No,No,Yes,No,No,3.780,Yes,71,40.860,22.500,33.898,0,3.691,18
770,5.043,5.043,19.172,98,218,1515,204,0,1514,94,63.922,00:10:06,1513,13.696,20,No,No,No,No,No,Yes,No,No,3.428,Yes,70,38.380,22.500,33.312,0,3.340,18
771,5.043,5.065,19.348,98,249,1500,53,0,1501,94,64.706,00:10:06,1500.750,13.670,20,No,No,No,No,No,No,No,No,3.252,Yes,70,38.680,23,33.312,0,3.164,18
772,5.043,5.065,19.992,98,23,1512,159,0,1511,94,65.098,00:10:07,1511.500,13.670,20,No,No,No,No,No,No,No,No,2.989,Yes,69,39.530,23,33.312,0,2.988,17
773,5.043,5.043,20.363,98,53,1503,7,0,1504,94,66.275,00:10:07,1506,13.670,20,No,No,No,No,No,No,No,No,2.725,Yes,70,38.840,22.500,33.469,0,2.637,17
774,5.043,5.043,20.363,98,83,1516,115,0,1514,94,66.667,00:10:08,1515.250,13.670,19,No,Yes,No,No,Yes,No,No,No,3.076,Yes,70,38.840,22.500,33.605,0,2.988,17
775,5.043,5.065,21.203,98,113,1530,227,0,1530,94,67.059,00:10:09,1530.750,13.746,19,No,No,Yes,No,No,No,No,No,2.813,Yes,71,40.700,22.500,34.035,0,2.812,17
776,5.043,5.065,20.910,98,144,1533,95,0,1534,94,68.235,00:10:09,1530.750,13.670,19,No,No,Yes,No,No,No,Yes,No,3.692,Yes,71,41.180,21.500,33.898,0,3.691,18
777,5.043,5.065,19.172,98,175,1517,215,0,1515,94,65.098,00:10:10,1514.500,13.746,19,No,No,No,No,No,No,No,No,3.516,Yes,69,38.380,22.500,33.312,0,3.516,18
778,5.043,5.065,18.664,98,205,1495,60,0,1496,94,63.922,00:10:10,1495.750,13.720,19,No,No,Yes,No,Yes,No,No,No,3.604,Yes,69,37.920,22,33.176,0,3.516,18
779,5.043,5.065,17.492,98,234,1466,150,0,1466,94,63.922,00:10:11,1467.750,13.720,19,No,No,No,No,No,No,No,No,3.340,Yes,68,37.500,22.500,32.746,0,3.340,18
780,5.043,5.065,17.102,98,8,1459,234,0,1459,94,61.569,00:10:12,1461.500,13.746,19,No,No,No,No,No,No,No,No,2.989,Yes,67,36.050,23,32.609,0,2.988,19
781,5.043,5.043,15.148,98,37,1438,53,0,1439,94,60.784,00:10:12,1437.500,13.720,19,No,No,No,No,No,No,No,No,2.725,Yes,65,32.980,23.500,31.340,0,2.637,18
782,5.043,5.065,15.129,98,65,1373,93,0,1372,94,56.863,00:10:13,1374.500,13.746,19,No,No,No,No,No,No,No,No,2.461,Yes,63,31.770,24.500,30.910,0,2.461,19
783,5.043,5.065,15.129,98,92,1358,116,0,1360,94,58.039,00:10:13,1362.750,13.746,19,No,No,No,No,No,No,No,No,2.110,Yes,62,30.670,24.500,30.617,0,2.109,18
784,5.043,5.065,13.430,98,119,1312,130,0,1308,94,51.765,00:10:14,1299.250,13.696,19,No,No,No,No,No,No,No,No,1.758,Yes,58,27.120,26.500,29.055,0,1.758,18
785,5.043,5.065,9.699,98,144,1203,83,0,1195,94,43.529,00:10:15,1195,13.696,19,No,No,No,No,No,No,No,No,1.231,Yes,52,20.100,29.500,26.633,0,1.230,17
786,5.043,5.065,4.582,98,167,1092,233,0,1080,94,35.294,00:10:15,1084.750,13.670,19,No,No,No,No,No,No,No,No,0.967,Yes,46,13.800,33,23.371,0,0.879,16
787,5.043,5.065,4.934,98,187,960,48,0,959,94,36.471,00:10:16,960.250,13.670,19,No,No,No,No,No,No,No,No,0.615,Yes,43,13.860,33,23.371,0,0.527,15
788,5.043,5.065,0.500,98,205,865,71,0,861,94,31.373,00:10:16,854.250,13.670,19,No,No,No,No,No,No,No,No,0.176,Yes,39,10.140,34.500,20.949,0,0.176,15
789,5.043,5.043,0.500,98,222,815,40,0,818,94,31.765,00:10:17,814.500,13.670,19,No,No,No,No,No,No,No,No,0,Yes,39,10.430,19.500,20.949,0,0,14
790,5.043,5.065,0.500,98,238,791,249,0,794,94,31.373,00:10:18,789.750,13.646,19,No,No,No,No,No,No,No,No,0,Yes,40,9.970,18.500,20.949,0,0,12
791,5.043,5.043,0.500,98,253,744,186,0,751,94,29.020,00:10:18,746,13.646,19,No,No,No,No,No,No,No,No,0,Yes,39,9.050,18.500,20.246,0,0,10
792,5.043,5.065,0.500,98,12,709,93,0,715,94,25.490,00:10:19,714.250,13.696,19,No,No,No,No,No,No,No,No,0,Yes,38,8.020,18.500,19.387,0,0,7
793,5.043,5.065,0.500,98,26,647,240,0,648,94,24.314,00:10:19,636.250,13.696,19,No,No,No,No,No,No,No,No,0,Yes,36,7.100,14,18.684,0,0,5
794,5.043,5.065,0.500,98,37,569,75,0,573,94,21.176,00:10:20,569.500,13.670,19,No,No,No,No,No,No,No,No,0,Yes,37,6.560,16,18.117,0,0,4
795,5.043,5.065,0.500,98,49,554,141,0,560,94,20.784,00:10:21,555.250,13.670,19,No,No,No,No,No,No,No,No,0,Yes,38,6.360,17,17.980,0,0,2
796,5.043,5.043,0.500,98,60,555,208,0,548,94,19.608,00:10:21,550,13.746,19,No,No,No,No,No,No,No,No,0,Yes,37,6.010,16,17.551,0,0,1
797,5.043,5.043,0.500,98,70,521,9,0,520,94,19.608,00:10:22,518,13.720,19,No,No,No,No,No,No,No,No,0,Yes,38,6.120,12,17.551,0,0,0
798,5.043,5.065,0.500,98,80,499,40,0,509,94,20.392,00:10:22,510.750,13.720,19,No,No,No,No,No,No,No,No,0,Yes,40,6.240,13,17.824,0,0,0
799,5.043,5.065,0.500,98,91,556,98,0,550,95,20.392,00:10:23,560,13.795,19,No,No,No,No,No,No,No,No,0,Yes,38,6.220,11,17.824,0,0,0
800,5.043,5.043,0.500,98,102,548,163,0,545,95,20,00:10:24,542.250,13.746,19,No,No,No,No,No,No,No,No,0,Yes,38,6.140,11.500,17.688,0,0,0
801,5.043,5.043,0.500,98,113,530,217,0,533,95,19.608,00:10:24,531.500,13.720,19,No,No,No,No,No,No,No,No,0,Yes,38,5.990,13,17.551,0,0,0
802,5.043,5.065,0.500,98,123,512,1,0,502,95,19.216,00:10:25,510.250,13.770,19,No,No,No,No,No,No,No,No,0,Yes,38,5.990,13.500,17.551,0,0,0
803,5.043,5.065,0.500,98,134,514,44,0,524,95,19.216,00:10:25,521.500,13.720,19,No,No,No,No,No,No,No,No,0,Yes,38,5.940,13.500,17.551,0,0,0
804,5.043,5.065,0.500,98,144,501,77,0,506,95,19.216,00:10:26,504,13.746,19,No,No,No,No,No,No,No,No,0,Yes,39,5.940,14,17.551,0,0,0
805,5.043,5.043,0.500,98,154,499,115,0,488,95,19.216,00:10:27,495.250,13.746,19,No,No,No,No,No,No,No,No,0,Yes,39,5.930,14.500,17.551,0,0,0
806,5.043,5.065,0.500,98,164,513,153,0,517,95,19.608,00:10:27,515.250,13.746,19,No,No,No,No,No,No,No,No,0,Yes,39,6.080,13.500,17.688,0,0,0
807,5.043,5.043,0.500,98,174,532,203,0,531,95,19.608,00:10:28,530.500,13.770,19,No,No,No,No,No,No,No,No,0,Yes,38,6.150,13,17.551,0,0,0
808,5.043,5.065,0.500,98,185,521,253,0,524,95,19.608,00:10:28,522,13.720,19,No,No,No,No,No,No,No,No,0,Yes,38,6.090,13.500,17.551,0,0,0
809,5.043,5.043,0.500,98,195,499,34,0,503,95,20.392,00:10:29,503.250,13.746,19,No,No,No,No,No,No,No,No,0,Yes,39,6.230,14,17.688,0,0,0
810,5.043,5.065,0.500,98,205,523,79,0,533,95,20.392,00:10:30,532.750,13.720,19,No,No,No,No,No,No,No,No,0,Yes,39,6.250,13.500,17.688,0,0,0
811,5.043,5.065,0.500,98,216,533,134,0,530,95,20,00:10:30,528.750,13.670,19,No,No,No,No,No,No,No,No,0,Yes,38,6.160,13,17.824,0,0,0
812,5.043,5.065,0.500,98,227,528,183,0,533,95,20,00:10:31,530,13.696,19,No,No,No,No,No,No,No,No,0,Yes,39,6.150,13,17.824,0,0,0
813,5.043,5.043,0.500,98,237,535,229,0,538,95,20.392,00:10:31,536.750,13.696,19,No,No,No,No,No,No,No,No,0,Yes,39,6.200,13,17.824,0,0,0
814,5.043,5.043,0.500,98,248,529,24,0,529,96,20.392,00:10:32,523.750,13.770,19,No,No,No,No,No,No,No,No,0,Yes,39,6.190,13,17.824,0,0,0
815,5.043,5.043,8.156,98,3,594,89,0,631,96,34.118,00:10:33,637,13.770,19,No,No,No,No,No,No,No,No,0,Yes,46,10.620,19.500,21.242,0,0,0
816,5.043,5.043,4.250,98,18,834,21,0,839,96,34.510,00:10:33,843.750,13.795,19,No,No,No,No,No,No,No,No,0,Yes,44,10.870,24.500,21.379,0,0,1
817,5.043,5.043,1.203,98,34,757,235,0,759,96,27.843,00:10:34,752.250,13.795,19,No,No,No,No,No,No,No,No,0,Yes,38,8.690,28,19.953,0,0,2
818,5.043,5.065,1.203,98,48,690,137,0,686,96,25.882,00:10:34,686,13.746,19,No,No,No,No,No,No,No,No,0,Yes,38,8.060,16,19.387,0,0,3
819,5.043,5.065,0.500,98,62,626,6,0,633,96,23.529,00:10:35,621.500,13.720,19,No,No,No,No,No,No,No,No,0,Yes,37,7.420,14,18.820,0,0,4
820,5.043,5.043,0.500,98,74,600,100,0,610,96,22.353,00:10:36,601.250,13.696,19,No,No,No,No,No,No,No,No,0,Yes,38,6.910,14,18.547,0,0,5
821,5.043,5.065,0.500,98,85,588,187,0,597,96,22.353,00:10:36,593.500,13.696,19,No,No,No,No,No,No,No,No,0,Yes,38,6.800,15,18.391,0,0,5
822,5.043,5.043,0.500,98,97,603,20,0,601,96,21.176,00:10:37,600,13.720,19,No,No,No,No,No,No,No,No,0,Yes,38,6.410,14.500,18.117,0,0,5
823,5.043,5.065,0.500,98,109,581,104,0,581,96,20.784,00:10:37,582,13.696,19,No,No,No,No,No,No,No,No,0,Yes,37,6.280,15.500,17.980,0,0,5
824,5.043,5.065,0.500,98,120,564,176,0,565,96,20,00:10:38,563.750,13.696,19,No,No,No,No,No,No,No,No,0,Yes,37,6.170,17,17.824,0,0,5
825,5.043,5.043,0.500,98,132,557,244,0,547,96,20.392,00:10:39,549.500,13.696,19,No,No,No,No,No,No,No,No,0,Yes,37,6.210,17,17.824,0,0,6
826,5.043,5.065,0.500,98,143,584,65,0,582,96,20.784,00:10:39,581.250,13.696,19,No,No,No,No,No,No,No,No,0,Yes,36,6.170,15.500,17.824,0,0,7
827,5.043,5.043,0.500,98,155,585,150,0,594,96,20.392,00:10:40,603.750,13.770,19,No,No,No,No,No,No,No,No,0,Yes,35,6.080,15.500,17.824,0,0,7
828,5.043,5.065,0.500,98,167,609,245,0,614,96,20,00:10:40,613.250,13.746,19,No,No,No,No,No,No,No,No,0,Yes,35,6.270,15,17.824,0,0,7
829,5.043,5.043,0.500,98,179,623,84,0,626,96,20,00:10:41,624.500,13.720,19,No,No,No,No,No,No,No,No,0,Yes,34,6.170,15,17.824,0,0,8
830,5.043,5.065,0.500,98,191,615,183,0,610,96,20,00:10:42,616.750,13.746,19,No,No,No,No,No,No,No,No,0,Yes,34,6.200,15,17.824,0,0,8
831,5.043,5.043,0.500,98,204,616,32,0,590,96,21.569,00:10:42,594.500,13.720,19,No,No,No,No,No,No,No,No,0,Yes,33,6.060,14.500,17.824,0,0,8
832,5.043,5.043,0.500,98,216,590,119,0,570,96,20.392,00:10:43,558,13.646,19,No,No,No,No,No,No,No,No,0,Yes,34,6.260,15,17.824,0,0,7
833,5.043,5.043,0.500,98,227,606,205,0,609,96,20.392,00:10:43,606.750,13.720,19,No,No,No,No,No,No,No,No,0,Yes,35,6.120,14.500,17.824,0,0,7
834,5.043,5.065,0.500,98,239,604,42,0,603,96,20,00:10:44,592.750,13.646,19,No,No,No,No,No,No,No,No,0,Yes,34,6.220,14.500,17.824,0,0,8
835,5.043,5.065,0.500,98,251,617,134,0,617,96,20,00:10:45,607.750,13.621,19,No,No,No,No,No,No,No,No,0,Yes,34,6.400,14,17.824,0,0,8
836,5.043,5.065,0.500,98,7,602,226,0,600,96,20.392,00:10:45,586.250,13.596,19,No,No,No,No,No,No,No,No,0,Yes,34,6.130,14.500,17.824,0,0,8
837,5.043,5.043,2.727,98,19,605,57,0,603,96,20.392,00:10:46,609.250,13.746,19,No,No,No,No,No,No,No,No,0,Yes,34,6.420,15,18.117,0,0,7
838,5.043,5.043,9.211,98,32,697,172,0,697,96,36.078,00:10:46,710.250,13.746,19,No,No,No,No,No,No,No,No,0,Yes,42,12.370,19.500,22.375,0,0,7
839,5.043,5.065,11.574,98,49,951,157,0,955,96,41.961,00:10:47,962.750,13.596,19,No,No,No,No,No,No,No,No,0,Yes,47,15.520,26.500,24.660,0,0,7
840,5.043,5.065,11.750,98,69,1039,230,0,1046,96,40.784,00:10:48,1041,13.746,19,No,No,No,No,No,No,No,No,0,Yes,46,15.920,33,24.797,0,0,9
841,5.043,5.065,11.730,98,91,1080,77,0,1074,96,40.392,00:10:48,1086,13.746,19,No,No,No,No,No,No,No,No,0,Yes,46,16.600,32.500,24.934,0,0,10
842,5.043,5.043,11.730,98,113,1116,206,0,1113,96,39.608,00:10:49,1123.500,13.746,19,No,No,No,No,No,No,No,No,0,Yes,45,17.320,33,25.227,0,0,11
843,5.043,5.043,11.750,98,135,1140,97,0,1147,96,41.176,00:10:49,1141.750,13.746,19,No,No,No,No,No,No,No,No,0,Yes,45,18.090,32.500,25.637,0,0,11
844,5.043,5.043,12.258,98,158,1157,255,0,1158,96,41.176,00:10:50,1156,13.746,19,No,No,No,No,No,No,No,No,0,Yes,46,18.580,32.500,25.793,0,0,12
845,5.043,5.065,12.258,98,182,1169,161,0,1172,96,41.569,00:10:51,1168.750,13.696,19,No,No,No,No,No,No,No,No,0,Yes,46,18.930,32.500,25.930,0,0,12
846,5.043,5.065,12.082,98,205,1174,75,0,1166,96,41.176,00:10:51,1173.500,13.696,19,No,No,No,No,No,No,No,No,0,Yes,46,19.150,32,26.066,0,0,12
847,5.043,5.065,11.027,98,229,1176,246,0,1177,96,40.784,00:10:52,1174.750,13.720,19,No,No,No,No,No,No,No,No,0,Yes,46,18.580,33,25.930,0,0,12
848,5.043,5.043,9.680,98,252,1160,155,0,1152,96,38.039,00:10:52,1154.250,13.670,19,No,No,No,No,No,No,No,No,0,Yes,44,17.460,34,25.227,0,0,12
849,5.043,5.043,9.680,98,19,1123,47,0,1123,96,37.647,00:10:53,1119,13.720,19,No,No,No,No,No,No,No,No,0,Yes,43,16.630,34.500,24.934,0,0,12
850,5.043,5.043,9.348,98,41,1115,183,0,1118,96,37.647,00:10:54,1116.750,13.770,19,No,No,No,No,No,No,No,No,0,Yes,43,14.580,34.500,23.938,0,0,11
851,5.043,5.065,5.949,98,63,1037,44,0,1035,96,32.549,00:10:54,1012.500,13.720,19,No,No,No,No,No,No,No,No,0,Yes,39,12.820,38,22.805,0,0,11
852,5.043,5.065,12.258,98,83,1001,115,0,999,96,43.922,00:10:55,1004,13.770,19,No,No,No,No,No,No,No,No,0,Yes,44,17.430,32.500,25.500,0,0,10
853,5.043,5.043,14.582,98,105,1162,235,0,1166,96,46.275,00:10:55,1168,13.770,19,No,No,No,No,No,No,No,No,0,Yes,51,20.470,29.500,26.926,0,0,10
854,5.043,5.065,13.742,98,129,1205,156,0,1208,96,46.667,00:10:56,1204.750,13.746,19,No,No,No,No,No,No,No,No,0,Yes,51,20.330,30,26.633,0,0,11
855,5.043,5.065,15.305,98,153,1219,88,0,1212,96,48.627,00:10:57,1221.750,13.720,19,No,No,No,No,No,No,No,No,0,Yes,51,22.450,29.500,27.629,0,0,11
856,5.043,5.065,15.949,98,178,1273,45,0,1267,96,49.804,00:10:57,1276.500,13.746,19,No,No,No,No,No,No,No,No,0,Yes,54,25.210,29,28.352,0,0,12
857,5.043,5.065,14.758,98,204,1306,27,0,1312,96,49.020,00:10:58,1307,13.746,19,No,No,No,No,No,No,No,No,0,Yes,54,25.030,29.500,28.352,0,0,12
858,5.043,5.043,15.285,98,230,1323,21,0,1328,96,50.196,00:10:58,1329,13.670,19,No,No,No,No,No,No,No,No,0,Yes,54,25.760,29.500,28.781,0,0,13
859,5.043,5.065,15.617,98,1,1357,33,0,1351,96,51.765,00:10:59,1363,13.696,19,No,No,No,No,No,No,No,No,0,Yes,55,27.480,29,29.348,0,0,14
860,5.043,5.065,15.461,98,29,1403,72,0,1402,96,50.588,00:11:00,1406.750,13.696,19,No,No,No,No,No,No,No,No,0,Yes,55,27.840,29.500,29.484,0,0,14
861,5.043,5.065,15.461,98,57,1416,125,0,1416,96,52.157,00:11:00,1419.250,13.696,19,No,No,No,No,No,No,No,No,0,Yes,55,28.720,29.500,29.621,0,0,15
862,5.043,5.065,12.414,98,86,1441,188,0,1440,96,45.490,00:11:01,1438,13.696,19,No,No,No,No,No,No,No,No,0,Yes,53,25.170,31,28.195,0,0,15
863,5.043,5.043,8.645,98,113,1336,224,0,1334,96,36.863,00:11:01,1330.500,13.670,19,No,No,No,No,No,No,No,No,0,Yes,44,19.410,35,26.066,0,0,15
864,5.043,5.043,8.332,98,140,1318,228,0,1320,96,36.863,00:11:02,1322.250,13.746,19,No,No,No,No,No,No,No,No,0,Yes,42,18.790,36.500,26.066,0,0,15
865,5.043,5.065,3.918,98,166,1280,223,0,1267,96,26.667,00:11:03,1267,13.746,19,No,No,No,No,No,No,No,No,0,Yes,35,13.160,43,22.941,0,0,15
866,5.043,5.065,2.219,98,191,1144,176,0,1104,96,29.020,00:11:03,1078.250,13.720,19,No,No,No,No,No,No,No,No,0,Yes,33,12.480,42.500,22.668,0,0,16
867,5.043,5.065,0.500,98,209,804,180,0,798,96,32.941,00:11:04,806.500,13.770,19,No,No,No,No,No,No,No,No,0,Yes,37,10.450,30.500,21.105,0,0,16
868,5.043,5.065,0.500,98,225,821,142,0,823,96,32.549,00:11:04,827,13.720,19,No,No,No,No,No,No,No,No,0,Yes,39,10.370,19,21.105,0,0,15
869,5.043,5.043,0.500,98,242,844,115,0,843,95,30.980,00:11:05,846.750,13.746,19,No,No,No,No,No,No,No,No,0,Yes,39,10.750,20,21.105,0,0,16
870,5.043,5.065,0.500,98,3,822,90,0,826,95,27.059,00:11:06,822.250,13.646,19,No,No,No,No,No,No,No,No,0,Yes,37,9.240,24.500,20.109,0,0,16
871,5.043,5.043,0.500,98,18,729,35,0,725,95,23.922,00:11:06,725.250,13.746,19,No,No,No,No,No,No,No,No,0,Yes,34,7.400,21.500,18.820,0,0,16
872,5.043,5.043,0.500,98,33,709,196,0,697,95,21.176,00:11:07,701.500,13.746,19,No,No,No,No,No,No,No,No,0,Yes,33,6.570,20,18.117,0,0,15
873,5.043,5.065,0.500,98,47,683,81,0,677,95,20,00:11:07,672,13.746,19,No,No,No,No,No,No,No,No,0,Yes,32,6.160,17.500,17.824,0,0,16
874,5.043,5.043,0.500,98,60,682,211,0,680,95,19.608,00:11:08,683.250,13.795,19,No,No,No,No,No,No,No,No,0,Yes,31,6.260,18.500,17.824,0,0,16
875,5.043,5.065,0.500,98,73,644,94,0,644,95,18.824,00:11:09,643.500,13.670,19,No,No,No,No,No,No,No,No,0,Yes,31,6.120,17.500,17.824,0,0,15
876,5.043,5.065,0.500,98,86,668,217,0,662,95,18.824,00:11:09,660.250,13.795,19,No,No,No,No,No,No,No,No,0,Yes,31,6.160,17,17.824,0,0,15
877,5.043,5.065,0.500,98,99,604,60,0,606,95,20,00:11:10,610,13.820,19,No,No,No,No,No,No,No,No,0,Yes,33,6.100,16.500,17.824,0,0,14
878,5.043,5.043,7.824,98,111,679,159,0,693,95,38.039,00:11:10,698.500,13.795,19,No,No,No,No,No,No,No,No,0,Yes,42,12.270,20.500,22.668,0,0,14
879,5.043,5.065,11.574,98,128,1019,151,0,1030,95,46.275,00:11:11,1037.500,13.795,19,No,No,No,No,No,No,No,No,0,Yes,50,18.120,25,25.637,0,0,14
880,5.043,5.043,13.918,98,150,1113,11,0,1112,95,54.118,00:11:12,1124.750,13.746,19,No,No,No,No,No,No,No,No,0,Yes,54,24.940,26.500,28.488,0,0,15
881,5.043,5.043,16.965,98,174,1251,200,0,1248,95,60,00:11:12,1262,13.746,19,No,No,No,No,No,No,No,No,0,Yes,60,29.650,25.500,30.344,0,0,15
882,5.043,5.043,17.707,98,201,1368,201,0,1361,95,60.784,00:11:13,1373.750,13.746,19,No,No,No,No,No,No,No,No,0,Yes,65,32.850,25,31.340,0,0,16
883,5.043,5.065,18.703,98,229,1417,248,0,1418,95,61.176,00:11:13,1420.750,13.720,19,No,No,No,No,No,No,No,No,0,Yes,67,37.080,25,32.746,0,0,16
884,5.043,5.065,19.992,98,2,1475,69,0,1476,95,64.706,00:11:14,1474.500,13.746,19,No,No,Yes,No,Yes,No,No,No,1.143,Yes,68,38.070,24.500,33.176,0,1.055,16
885,5.043,5.065,19.855,98,32,1493,163,0,1493,95,63.922,00:11:15,1495.750,13.770,19,No,No,Yes,No,Yes,No,No,No,0.791,Yes,68,38.230,25,33.176,0,0.703,15
886,5.043,5.043,19.484,98,61,1489,2,0,1489,95,64.706,00:11:15,1485.750,13.746,19,No,No,Yes,No,Yes,No,No,No,1.319,Yes,68,37.500,24.500,32.902,0,1.230,15
887,5.043,5.043,14.074,98,91,1402,79,0,1401,95,52.549,00:11:16,1389.250,13.670,19,No,No,Yes,No,Yes,No,No,No,1.319,Yes,59,26.320,27,29.191,0,1.230,15
888,5.043,5.065,13.449,98,117,1271,66,0,1262,95,53.725,00:11:16,1269,13.670,19,No,No,No,No,No,No,No,No,0.879,Yes,58,25.990,26.500,29.055,0,0.879,16
889,5.043,5.043,9.680,98,142,1187,19,0,1190,95,44.706,00:11:17,1177.250,13.670,19,No,No,No,No,No,No,No,No,0.527,Yes,51,20.500,29.500,26.789,0,0.527,16
890,5.043,5.043,6.281,98,164,1094,170,0,1094,95,35.686,00:11:18,1086,13.746,19,No,No,No,No,No,No,No,No,0.088,Yes,45,15.120,33,24.230,0,0,16
891,5.043,5.043,0.500,98,185,967,248,0,962,95,26.667,00:11:18,953.250,13.746,19,No,No,No,No,No,No,No,No,0,Yes,39,9.710,38,20.676,0,0,16
